exhibitor_name,email
"Casa de Vila Nova Scc. Agricola, Lda.",geral@casadevilanova.com
Casa de Sao Matias de Tourais Lda,geral@casasaomatias.com
Casa de Vinuri Cotnari S.A.,office@vinuricotnari.ro
"Casa de Vilacetinho, SA",casadevilacetinho@casadevilacetinho.pt
Casa de Uco S.A.,info@casadeuco.com
CASA DE SEZIM S.A.,geral@sezim.pt
"Casa de Santa Vitória Sociedade Agro-Industrial, S.A.",info@santavitoria.pt
Casa das Buganvílias AE,geral@casadasbuganvilias.com
Casa da Tojeira Mario Bernardo Magalhaes e Sousa,casadatojeira@mail.telepac.pt
"Casa Agricola Assis Lobo, LDA",info@assislobowines.com
"Casa Agricola Alexandre Relvas, Lda.",info@herdadesaomiguel.com
Casa Cadaval S.A.,geral@casacadaval.pt
Casa Catelli SRL,info@casacatelli.com
Casa Agricola de Compostela S.A.,
Casa Agric. HMR-Vidigueira Wine Lands CASA AGRICOLA HMR SA,geral@casaagricolahmr.pt
Casa Castillo Bodegas S.L.,info@casacastillo.es
Caruso & Minini S.r.l.,info@carusoeminini.it
Carteron Saint-Tropez,tc@carteron-saint-tropez.com
CARPINUS Winery Ltd.,carpinus@carpinuswinery.com
Carminucci Vinicola del Tesino S.r.l.,carminucci@carminucci.com
Carolina Wine Brands Vina Santa Carolina S.A.,
Carpineto s.r.l.,info@carpineto.com
Carpenè Malvolti S.p.a.,export@carpene-malvolti.com
CARM SA,info@carm.pt
Carlo Giacosa di Giacosa Maria Grazia Az. Agr.,info@carlogiacosa.it
Carlin de Paolo di Ponte Giancarlo e C. s.n.c.,info@carlindepaolo.com
Carlo Zenegaglia e Figli SNC Casa Vinicola,info@carlozenegaglia.com
Carl Reh Winery S.r.l. Crama Oprisor,office@crama-oprisor.ro
Carat Lux Ltd,info@proseccocasanova.com
Caraglio Az. Agr. di Caraglio Gianfranco,aziendaagricolacaraglio@virgilio.it
JF Hillebrand Deutschland GmbH,mainz@jfhillebrand.com
Jean-René Germanier S.A.,info@jrgermanier.ch
Jean-Paul Paquet & Fils SARL,fussiacus@wanadoo.fr
Jean PLA Selection SARL,
Jean-Francois Bouchard EURL Jean-Francois B.,jfbouchard@jfb-wines.com
Jean Perrier et Fils SAS,info@vins-perrier.com
Jean Pabiot s.a.r.l. - Loire,info@jean-pabiot.com
Jean-Marc Lafont Domaine De Bel-Air SAS,info@dombelair.com
JIDVEI SRL,office.jidvei@jidvei.ro
Jean Max Roger SAS,contact@jean-max-roger.fr
"Javier Sanz Viticultor, S.L.",export@bodegajaviersanz.com
Jean Geiler Cave d'Ingersheim Vins & Cremants d'Alsace Soc. coopérative agricole capital varia.,vin@geiler.fr
Jean Marc Brocard (SARL),info@brocard.fr
Jean LORON (Maison) SAS,vinloron@loron.fr
Jané Ventura S.A.,carlos@janeventura.com
JANTON Spolka Akcyjna Sp. K.,export@janton.pl
Jamieson Ranch,bleigon@jamiesonranch.com
Jako vino d.o.o.,info@stina-vino.hr
Jalits KG,office@jalits.at
Jaillance S.A.,export@jaillance.com
JACQUART & ASSOCIES DISTRIBUTION SAS,antoine.protin@jad.fr
Jacaranda Wine Estate (Wine Discoveries Pty Ltd),info@jacarandawines.co.za
Jackson Family Wines Corporation,
Jaanihanso Cider OÜ,cider@jaanihanso.ee
Jaffelin S.A.S.,jaffelin@maisonjaffelin.com
J.M. Höfferle Internationale Handelsgesellschaft mbH Der Südamerika Weinspezialist,info@hoefferle.de
J.M. CAZES SELECTION SAS,contact@jmcazes.com
J.B. Becker Weinbau - Weinhandel OHG,info@jbbecker.de
"J. H. Andresen, Sucrs., Lda.",andresen@jhandresen.com
J. NEUS seit 1881 GmbH & Co. KG,info@weingut-neus.de
"J. Portugal Ramos Vinhos, S.A.",geral@jportugalramos.pt
"J. Garcia Carrion, S.A.",alcliente@jgc.es
Capetta I.VI.P. S.P.A.,export@capetta.it
J. Lohr Vineyards & Wines,szeleny@jlohr.com
Capel Vinos S.A.,
Cape Vintner Classification (CVC),info@cvc1659.co.za
Cape Classics Inc. Lourensford Estate,info@capeclassics.com
CAP WINE PORTUGAL S.A.,contact@capwineint.com
Cantore di Castelforte Giovanni,vini@cantoredicastelforte.it
Cantine Vitevis S.C.A.,info@vitevis.com
CAPANNA DI CENCIONI SOCIETA' AGRICOLA SS,info@capannamontalcino.com
CANTRINA Azienda Agricola,info@cantrina.it
Cantine Taurino Cosimo - Vini di Tenuta del Salento Azienda Agricola TAURINO COSIMO,info@taurinovini.it
Cantine Soloperto S.r.l.,commerciale@soloperto.it
Cantine Sgarzi Luigi S.r.l.,sgarzi@cantinesgarzi.com
Cantine Sant´Agata SNC,info@santagata.com
CANTINE SAN MARZANO SCARL,info@cantinesanmarzano.com
CANTINE POVERO SRL,export@cantinepovero.com
CANTINE PIROVANO SRL,vini@vinicantinepirovano.com
Cantine Riondo S.P.A.,commerciale@cantineriondo.com
Cantine Riunite & Civ S.C.A.,export.el@riuniteciv.it
Cantine Mucci SRL,sanaa@cantinemucci.com
Cantine Patria s.r.l.,info@vinipatria.it
Cantine Miali SRL,info@cantinemiali.com
Cantine Settesoli S.C.A.,info@cantinesettesoli.it
Cantine Iorio SRL,info@cantineiorio.it
Cantine Imperatore di Sonia Imperatore,commerciale@cantineimperatore.com
Cantine Lizzano Soc. Coop. Agric.,customerservice@cantinelizzano.it
Cantine Madaudo SRL,info@cantinemadaudo.com
Cantine Macchie S. Maria di Oreste de Santis,info@macchiesantamaria.com
Cantine Lunae Bosoni S.r.l.,info@cantinelunae.com
Cantine Ferri Srl,info@cantineferri.it
Cantine Europa S.C.A.,info@cantineeuropa.net
J. & H. Selbach GmbH & Co. KG Weingut Selbach-Oster,info@selbach-oster.de
Cantine F.lli Bellini S.a.s.,info@bellinicantine.it
Cantine Dragani S.R.L.,export@cantinedragani.it
Cantine Due Palme Soc. Coop. Agricola,info@cantineduepalme.it
CANTINE DON SARO SRL,info@cantinedonsaro.com
Cantine di Castignano S.C.A.C.,mail@cantinedicastignano.com
CANTINE DI MEZZALUNA S.N.C di Doria Elisabetta Elena e Doria Cristina Maria Teresa Società Agricola,cd.mezzaluna@gmail.com
Cantine del Marchesi di Barolo S.p.A.,reception@marchesibarolo.com
Cantine Colomba Bianca Società Coop. Agricola,amministrazione@cantinecolombabianca.it
Cantine del Notaio Societa Agricola A.R.L.,info@cantinedelnotaio.it
Cantine de Falco sas di De Falco Salvatore & C. s.a.s.,info@cantinedefalco.it
Cantine Crosio Azienda Vitinicola Crosio Roberto,info@cantinecrosio.it
Cantine Bonsegna,vinibonsegna@vinibonsegna.it
CANTINE BOVE SRL,info@cantinebove.it
Cantine Biondelli Soc. Agr. Srl,info@cantinebiondelli.com
Cantine Ceci S.p.A.,export@lambrusco.it
Cantine Belisario S.A.C,belisario@belisario.it
CANTINA VALTIDONE SCARL,segreteria@cantinavaltidone.it
Cantine 4 Valli S.r.l.,info@cantine4valli.it
CANTINE BALDASSARRE Soc. Agr. del F.lli Baldassarre & C. Soc. Semplice,info@cantinebaldassarre.it
CANTINA VECCHIA TORRE S.C.A.,info@cantinavecchiatorre.it
Cantina Valpolicella Negrar SCA,info@cantinanegrar.it
Cantina Valpantena Verona S.C.A.,info@cantinadiverona.it
Cantina Valleogra S.C.A.,info@vitevis.com
Cantina Toblino Societa Cooperativa Agricola,info@toblino.it
Cantina Vallebelbo S.C.A.,info@vallebelbo.it
Cantina Tudernum S.c.a.,info@tudernum.it
Ivin Lda,geral@ivin.com.pt
Cantina Terre del Barolo Soc. Coop. Agr.,tdb@terredelbarolo.com
Cantina Todini s.r.l.,info@cantinatodini.com
IVDP - Instituto dos Vinhos do Douro e Porto I.P.,ivdp@ivdp.pt
ITALSTEREO Resin Labels S.R.L.,info@italstereo.it
Italpro Development Ltd,mdlcdr@intnet.mu
Cantina Sociale Paiolini Soc. Coop. Agricola,info@cantinapaolini.it
Italian Wine Selections di Michele Scamacca,info@michelescamacca.com
Cantina Sociale Villamagna Soc. Agricola Coop.,info@cantinavillamagna.it
Cantina Sociale Vinchio e Vaglio Serra S.C.A,info@vinchio.com
Cantina Sociale Montelliana e dei Colli Asolani s.c.a.,info@montelliana.it
Cantina Sociale Dorgali Societa' Cooperativa,info@cantinadorgali.com
Cantina Sociale di Monteforte d'Alpone Società Cooperativa Agricola,commerciale@cantinadimonteforte.it
Cantina Sociale Formigine Pedemontana Società Agricola Cooperativa,info@lambruscodoc.it
Cantina Sociale di Dolianova s.c.a,info@cantinedolianova.it
Cantina Sociale di Cesena S.A.C.,export@cantinacesena.it
Cantina Sociale di Casorzo e Zone Limitrofe,casorzodoc@gmail.com
Cantina Sociale di Solopaca Societa Cooperativa,info@cantinasolopaca.it
cantina soc.coop.di quistello,info@cantinasocialequistello.it
CANTINA SETTECANI - CASTELVETRO Soc. Agr. Coop.,info@cantinasettecani.it
Cantina Sant´ Evasio di Lacqua Pier Franco & C. S.a.s.,info@santevasiovini.com
Cantina Ricchi Societa´Agricola Ricchi F.lli Stefanoni S.S.,info@cantinaricchi.it
Cantina Rauscedo Michele Leon,info@cantinarauscedo.com
CANTINA PRODUTTORI SAN MICHELE APPIANO SOC. AGR. COOP,office@stmichael.it
Cantina Produttori Cormons Soc.Coop.Agricola,info@cormons.com
Cantina Rotaliana di Mezzolombardo SCA,info@cantinarotaliana.it
Cantina Ortenzi Az. Agr. Di Ortenzi Christian,info@cantinaortenzi.it
Cantina Offida Srl.,info@cantinaoffida.it
Cantina Oliena S.C.A.,info@cantinasocialeoliena.it
Cantina Museo Albea s.r.l.,albea@albeavini.com
Cantina I Vini Maremma s.a.c.,
Cantina La Salute S.c.a.,info@cantinalasalute.it
CANTINA FRENTANA SOC. COOP. A R.L.,info@cantinafrentana.it
Cantina Gemma S.P.A.,info@gemmacantine.it
Cantina Giostra Reitano,info@cantinagiostrareitano.com
Cantina Marsadri Di Marsardi Vincenzo & C. SNC,info@cantinamarsadri.it
Cantina Gigi Rosso srl,info@gigirosso.com
Italia del Vino Consorzio,info@consorzioitaliadelvino.it
Istituto Marchigiano di Tutela Vini,info@imtdoc.it
Istituto Marchigiano di Tutela Vini,info@imtdoc.it
ISWA Italian Signature Wines Academy s.c.a.r.l.,
Istituto Marchigiano di Tutela Vini,info@imtdoc.it
Italfood Ost soc. coop. Micciché Mauro Antonio & C.,info@italfoodost.com
ISOLE e OLENA Soc. Agr. s.r.l.,office@isoleolena.it
Isabelle et Pierre CLEMENT Sarl.,info@clement-chatenoy.com
"Irvine Wines, Schwarz Wine Co, Hither & Yon, Ottelia Wines",
IPEX - Instituto de Promoción Exterior de Castilla La Mancha,
Invisus Wines UG,info@invisuswines.de
Intropack Co. Ltd.,jones.lee@intropack1982.com
Invermen S.A. Mi Terruno Winery & Vineyards,ventas@bodegamiterruno.com.ar
InterTwine Europe GmbH,info@itw-eu.com
Inveravante Selecta S.L.,fkerstens@avanteselecta.com
International Wine Institute Alexander Kohnen,
InterVINS Sud-Est,contact@intervins-sudest.org
Inter Beaujolais,interbeaujolais@beaujolais.com
International Wine & Spirit Competition IWSC Ltd.,marketing@iwscgroup.com
International Riesling Foundation Jim Trezise,
Institut del Cava,institutdelcava@institutdelcava.com
Inter Oc Interprofession des Vins Pays d'Oc IGP,interprofession@interoc.fr
Inglenook,todd.devincenzi@inglenook.com
Ing. W. Baumgartner Ges.m.b.H. & Co. KG,weinkellerei@wein-baumgartner.at
Industrias Alimenticias Reina Madre S.R.L.,cguerreroponce@gmail.com
INDUSTRIAS ESPADAFOR S.A.,josemiguel@espadafor.es
Indian Ocean Rum Co. Ltd.,
INDEPENDENT SPIRIT Inh. Jörg Fiedler,info@juniper-jack.com
"IN VINO Sociedade Agrícola, Lda",info@bom-viver.com
Inama Azienda Agricola s.s.,inama@inamaaziendaagricola.it
Imperial Vin SA,office@imperial-vin.md
IM 'Salcuta' SRL,office@salcuta.com
Impresa Agricola Spitaleri Arnaldo Castello di Solicchiata,info@castellosolicchiata.it
Illuminati Azienda Agricola s.s.a.,info@illuminativini.it
Imbuko Wines (Pty) Ltd,info@imbuko.co.za
Cantina Fosso degli Angeli Azienda Agricola,info@fossodegliangeli.com
Il Torriano di F. Rossi Ferrini s.n.c. die Francesco Rossi Ferrini,info@lasala.it
Cantina Franzosi di Franzosi Bruno & Figli SAS,info@cantinefranzosi.it
Cantina Franzosi di Franzosi Bruno & Figli SAS,info@cantinefranzosi.it
Cantina Forli Predappio Soc. Agr. Coop.,commerciale@cantinaforlipredappio.it
Cantina Fosso degli Angeli Azienda Agricola,info@fossodegliangeli.com
CANTINA F.LLI ZENI SRL,info@zeni.it
Cantina Dora Sarchese S.r.l,sarchese.dora@tin.it
Cantina d´Isera S.C.A.,info@cantinaisera.it
Cantina di Verona Spa,info@cantinadiverona.it
Cantina di Santa Croce Soc. Agr. Coop.,info@cantinasantacroce.it
Cantina di Soave s.a.c.,export@cantinasoave.it
Cantina di Nizza SCA,export@nizza.it
Cantina di Monserrato Pauli´s,info@cantinepaulis.it
Cantina di Gambellara S.a.c.,info@cantinagambellara.it
Cantina di Custoza Soc. Agr. Coop.,info@palorino.com
Cantina di La-Vis e Valle di Cembra S.c.a.,cantina@la-vis.com
Cantina di Castelnuovo del Garda S.C.A.,info@cantinacastelnuovo.com
Cantina della Volta di Christian Bellei & C. SpA,info@cantinadellavolta.com
Cantina Di Carpi e Sorbara SAC,
Cantina del Castello s.r.l.,cantinacastello@cantinacastello.it
Cantina dei Vini Tipici dell´Aretino s.c.a.,info@vinitipiciar.it
Cantina Danese Srl,export@cantinadanese.com
Cantina del Nebbiolo S.C.A.,info@cantinadelnebbiolo.com
Cantina Colli Morenici S.A.C.,info@cantinacollimorenici.it
Cantina Coop. Vignaioli del Morellino di Scansano,info@cantinadelmorellino.it
Cantina Coop. della Riforma Fondiaria Soc. Agr. IAP,info@cantinadellariforma.it
CANTINA COLLI DEL SOLIGO Società Cooperativa Agricola,info@collisoligo.com
Aziende Agricole PLANETA s.s,planeta@planeta.it
Azienda Vitivinicola Ornella Bellia,info@terrepiane.it
Aziende Agricole PLANETA s.s,planeta@planeta.it
Azienda Vitivinicola Ferruccio Deiana & C. s.a.s.,info@ferrucciodeiana.it
Azienda Vitivinicola S. Francesco di Cherri Paolo,info@vinicherri.it
Azienda Vitivinicola Francesco Candido S.p.A.,candido@candidowines.it
Azienda Vitivinicola Mo S.S.,mo-vino@libero.it
Azienda Vitivinicola Candido di Liotta Michaela,info@candidovinisicilia.it
Azienda Vitivinicola Amarano,info@amarano.it
"Azienda Vitivinicola ""Casa di Grazia2 die Di Francesco Maria Grazia",info@casadigrazia.com
Azienda Vinicola Serena S.r.l.,info@vinicolaserena.com
Azienda Vinicola San Giovanni Di Perini Dorigo Bernadette & C. S.R.L.,vinisangiovanni@libero.it
Azienda Vinicola Talamonti Srl,info@cantinetalamonti.it
"Il Mosnel di E, Barboglio e Figl Soc. Agr. S.",info@ilmosnel.com
Il Rocchin Azienda Agricola di Zerbo s.s.,ilrocchin@libero.it
Il Monticino Vigne e Vini dei Colli Bolognesi Societa' Semplice,ilmonticino@ilmonticino.it
Il Feuduccio di Maria D´Orni Soc. Agr. S.r.l.,amministrazione@ilfeuduccio.it
Il Gusto della Costa sas,info@ilgustodellacosta.it
Il Palagione S.a.s. di Rota Monica & C.,info@ilpalagione.com
Il Colombaio di Cencio S.r.l. Societa Agricola,info@ilcolombaiodicencio.com
Il Colombaio di Santa Chiara,info@colombaiosantachiara.it
Il Chiosso SCARL,info@ilchiosso.it
Il Carnasciale SRL Societa Agricola Podere Il Carnasciale,
Il Cerchio Azienda Agricola,ilcerchio@ilcerchiobio.it
Idyll Wine Co Pty. Ltd.,idyllreception@idyllwineco.com.au
Il Botolo Azienda Agricola,ivana.pomposo@ilbotolo.com
Il Canovino Srl. - Tenuta Il Canovino,tenutailcanovino@ilcanovino.it
Idaia Winery Laderos Ana. Vasileios Wine & Liquor Trading,info@idaiawine.gr
ICE - Agenzia per la promozione all'estero e l'internazionalizzazione delle imprese Italiane,agroindustria@ice.it
IDM Südtirol - Alto Adige,info@eos.handelskammer.bz.it
ICE - Agenzia per la promozione all'estero e l'internazionalizzazione delle imprese Italiane,agroindustria@ice.it
Iby Rotweingut GmbH,weingut@iby.at
ICEX Espana Exportacion e Inversiones,Po_prowein@icex.es
I.S. Milestii Mici C.V.C.,milestiimici@dnt.md
ICARIO Soc. Agricola a.r.l.,info@icario.it
I.C.R.D.O. LA MANCHA,international@lamanchawines.com
I. Papadopoulos - I. Kalaitzidis Co. Wine Art Estate,info@wineart.gr
i Stefanini Azienda Agricola,francesco@istefanini.it
By The Glass International B.V.,info@bytheglass.eu
I Vini di Emilio Bulfon S.s.,bulfon@bulfon.it
BWine SASU,
I Vicini Società Agricola S.r.l.,info@ivicinicortona.it
I GIUSTI & ZANZA Vigneti s.s.,info@igiustiezanza.it
BWC (Pty) Ltd The Bulk Wine Centre,
Cantina Cellaro S.c. a r.l.,farnesevini@farnesevini.com
Busso Piero Società Agricola S.S.,bussopiero@bussopiero.com
BV vinarství a.s.,info@vinarstvibv.cz
BUSSI PIERO Federico Bussi,bussipiero@libero.it
Cantina Birgi Srl.,birgivini@cantinabirgi.it
Cantina Cellaro S.c. a r.l.,farnesevini@farnesevini.com
Cantina Beato Bartolomeo da Breganze S.C.A.,export@cantinabreganze.it
Cantina Ariano s.s. Agricola,info@cantinariano.it
Cantina Alice Bel Colle S.C.A.,info@cantinaalicebc.it
Cantamessa Giorgio Azienda Agricola,info@moncucchetto.it
Cantamessa Azienda Vitivinicola di Cantamessa Aldo,info@cantamessavini.it
Cant. Coop. di Pitigliano S.a.c.,info@cantinadipitigliano.it
Candialle Azienda Agricola S.S. Loc. Candialle,info@candialle.com
Cantina Aldeno S.c.a. Societa' Cooperativa Agricola,info@cantina-aldeno.it
Canadian Dragon Trading Company Ltd.,info@candtc.ca
"Canals & Munné, S.L.",nataliadelacalle@gmail.com
"Can Majoral, Sat",info@canmajoral.com
Campolargo Manuel dos Santos,geral@campolargovinhos.com
CAMUS WINES & SPIRITS SA,camus@camus.fr
CAMPO ALLE COMETE FEUDI TOSCANA SOC. AGR. A R.L.,info@campoallecomete.it
"Campelo, S.A.",correio@campelo.pt
Camperchi Soc. Agr. a.r.l.,info@camperchi.com
"Campelo, S.A.",correio@campelo.pt
Campo alla Sughera,info@campoallasughera.com
"Caminhos Cruzados, Lda.",geral@caminhoscruzados.net
Camara Municipio de Oeiras,
Camarc Carpintaria e Marcenaria Arouca LDA,geral@camarc.pt
Calvet Thunevin et Cie SARL,contact@thunevin-calvet.fr
Calvados Roger Groult SA,contact@calvados-groult.com
Azienda Vinicola Falesco SRL,info@falesco.it
AZIENDA VINICOLA FARINA S.R.L.,info@farinawines.com
Azienda Vinicola Maccari srl,info@maccarivini.it
Azienda Vinicola di Spagnolli Enrico & c. snc,info@vinispagnolli.it
"Azienda Vinicola Bio ""Amaracmand"" di Matteucci Tiziana",info@amaracmand.com
Azienda Vinicola Colferai S.r.l.,info@colferai.it
Azienda Vinicola Anna Spinato S.a.s.,marketing.communication@spinato.it
Azienda Vinicola Cantele srl,cantele@cantele.it
Azienda Venturi Roberto,
AZIENDA SANTA BARBARA SRL,info@vinisantabarbara.it
Azienda Uggiano SRL,info@uggiano.it
Azienda Trappolini SNC,
Azienda Nota Giuliano,nota@notawine.it
Azienda Gulfi Societa Agricola s.r.l.,info@gulfi.it
Azienda Nicola di Sipio Srl,info@aziendanicoladisipio.com
Azienda Forchir di Bianchini G. & C. SSA,forchir@forchir.it
Azienda Agrigolca Borgo Giulia s.a.s.,info@borgogiulia.it
Azienda Agroforestale Fontezoppa die Piero Luzi & C. SAAS,info@cantinefontezoppa.com
Azienda Agrricola e Vitiv. Burlotto Gian Carlo S. Agr. S.,info@cantinamassara.it
Azienda Agricola Villa Sparina,sparina@villasparina.it
Azienda Agricola Villanoviana,info@villanoviana.it
Azienda Agricola Villa Medici di Caprara Luigi,info@cantinavillamedici.it
Azienda Agricola Valentino Butussi,butussi@butussi.it
Azienda Agricola Zyme di Celestino Gaspari,info@zyme.it
Azienda Agricola Valle Martello del F.lli Masci & C.,info@vallemartello.it
Azienda Agricola Terzini di Domenico Terzini,info@cantinaterzini.it
Azienda Agricola Valentini S.S.A.,info@agricolavalentini.it
Azienda Agricola Tenuta Terre Nobili di Lidia Matera,tenutaterrenobili@libero.it
Azienda Agricola Travignoli di Giovanni Busi,info@travignoli.com
Azienda Agricola Treré S.S.,trere@trere.com
Azienda Agricola Tamburino Sardo di Fasoli Adriano et Figli,info@aziendaagricolatamburinosardo.it
Business France,accueil@businessfrance.fr
Business France,accueil@businessfrance.fr
Burkheimer Winzer am Kaiserstuhl eG,info@burkheimerwinzer.de
I Balzini Societa Agricola s.a.s. di Antonella e Vincenzo D'lsanto e C,info@ibalzini.it
Burrowing Owl Estate Winery,internationalsales@burrowingowlwine.ca
"BURLINGTON DRINKS CO., LTD.",sales@burlingtondrinks.co.uk
Bürgerspital z. Hl. Geist - Weingut,weingut@buergerspital.de
Bulbash llc,info@bulbash.com
Bulli Barista,
"Buil & Giné Wine Co., SL",laia@builgine.com
Buiese Distillerie SRL,buiese@buiese.it
Bührmann Weine GmbH,info@buehrmann.de
Bruni Glass S.p.A.,mail@bruniglass.com
Buccicatino Vini Bio Organic Wines,buccicatino@libero.it
Buckingham Schenk Ltd.,whatsup@buckingham-schenk.co.uk
Brüder Gross GmbH,weingut@gross.at
Brunel Pere et Fils SARL,gardine.export@gardine.com
Brown Brothers Milawa Vineyard Pty Ltd,info@brownbrothers.com.au
Buccella / Vinthology Europe,kevin@vinthologyeurope.com
Brotte Brotte SA,export@brotte.com
Brogsitter Weingüter und Privat-Sektkellerei Exklusiv-Importe GmbH,verkauf@brogsitter.de
Bronco Wine Company,Jim.Carter@broncowine.com
Brintzikis Estate S.A.,brintziki@gmail.com
Brogal Vini s.r.l. Viticoltori Broccatelli Galli,info@broccatelligalli.it
Broccardo Filippo e Fratelli Azienda Agricola,broccardowines@broccardo.it
Brennerei Feller Roland Feller,info@brennerei-feller.de
Brezza Giacomo e Figli Az. Agr.,brezza@brezza.it
Bressia Bodega,info@bressiabodega.com
Brecci S.r.l.,info@breccisrl.it
Braukmann GmbH CASO Design,info@caso-design.de
Braun Spirituosen Wilhelm Braun Erben GmbH & Co. KG,info@braun-spirituosen.de
Brauhaus Hartmannsdorf GmbH Geschäftsbereich Glühbo,info@gluehbo.com
Calistoga Wine Saloon,
Caldora Vini S.r.l.,farnesevini@farnesevini.com
Broadland Wineries Ltd,bencameron@broadlandwinery.com
Calipaso Winery,kent@creativewinesintl.com
CALABRO BEVERAGE Roberto Maiorano,info@calabroliqueur.com
Caiarossa S.R.L. Società Agricola,info@caiarossa.it
