HREF,CONAME,BIZADD,TEL,EMAIL,DATE_SCRAPED,FAILMSG 
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=40740&sid=DD81E4B56940C7D7508669D3181AD2D3,ESSFA AGRICULTURE SDN BHD,"LOT D8, KAWASAN PERINDUSTRIAN MIEL TELUK KALONG FASA 1 KEMAMAN 24000 TERENGGANU",09 - 8633333,mohdshatar@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=66418&sid=5E6B9F448869F61FF5409AB2DFEF1960,GALAXY MINERALS SDN BHD,"LOT 1757, JALAN RUKUN KAMPUNG HARMONI BATANG BERJUNTAI 45600 SELANGOR",016 - 2972883,galaxyminerals@yahoo.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=88043&sid=372B6E737520E44FCA3CC854A51D58CC,GM PELADANG SDN BHD,"297, LORONG TOK PAYONG KAMPUNG PADANG NEGARA, KUALA IBAI KUALA TERENGGANU 20400 TERENGGANU",09 - 6175363,greendish14@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11954&sid=840D006902449B942A05D8636E26FA39,EDMAS (M) SDN BHD,"NO.1, JALAN TPP 5/5, TAMAN PERINDUSTRIAN PUCHONG PUCHONG 47100 SELANGOR",03 - 80624011,info@edm-as.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=88018&sid=3774A73D45644F5244475732217ADCCA,CHEMIGRO SDN BHD,"A7, A8 & A9 KOMPLEKS INDUSTRI MARA MERGONG LOT 6 LORONG PERAK 8 05150 KEDAH",04 - 7352355,abdlani11@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11793&sid=233D1857A0FCE6852A327739C8475278,JOCK SHIPPING & FORWARDING SDN BHD,"ROOM 1, 1ST FLOOR WISMA BOON SAN TONG 49-B WELD QUAY, GEORGETOWN 10300 PULAU PINANG",04 - 2627070,jeffrey@jockship.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10022&sid=DBCCBF1E43DD6F39902408E798E8B1B1,LABELPAC & PRINT SDN BHD,NO.7 LPBM 1 BUKIT MINYAK INDUSTRIAL PARK SEBERANG PERAI TENGAH 14100 PULAU PINANG,04 - 5088868,labelpac@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2454&sid=B9DC9149EB4282CF331AAA05B75A84C4,GOODMAID CHEMICALS CORPORATION SDN BHD,LOT 27 B LORONG BUNGA TANJUNG 3/1 SENAWANG INDUSTRIAL PARK SEREMBAN 70400 NEGERI SEMBILAN,06 - 6771337,colinlee@goodmaid.net,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3680&sid=351A1CEE26D93B59507E6F4AAFBBFB1F,REGAL ONE SDN BHD,NO.59 JLN SERULING 58 TMN KLANG JAYA KLANG 41200 SELANGOR,03 - 33242878,aripin_khan@hotmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10849&sid=BE4FD30B3060346FEE9E8ED646748DF8,GENERAL LABELS & LABELLING (M) SDN BHD,LOT 132 JALAN 16/1 KAWASAN  PERINDUSTRIAN CHERAS JAYA BALAKONG 43200 SELANGOR,03 - 90803333,enquiry@komark.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13880&sid=C0AA1409BCB1C78FA91D0C862C6980F2,RAPAT NUSANTARA SDN BHD,NO.59-2 JALAN 109E DESA BUSINESS PARK TAMAN DESA 58100 KUALA LUMPUR,03 - 79872030,gan555@hotmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8893&sid=EB0464E19EFB4E2D636F6CAD268F2F1C,RANK UNION SDN BHD,10A JLN SS3/35 TMN UNIVERSITY PETALING JAYA 47300 SELANGOR,03 - 78736568,rankunion@hotmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13334&sid=DF014B3B13EF96E1290AFC01AE5F36B8,PLEATED ROSE SDN BHD,"LOT A-02-21 JALAN SRI KENARI 10 TAMAN SRI KENARI, SUNGAI CHUA KAJANG 43000 SELANGOR",03 - 87391670,enquiry@pleated-rose.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14977&sid=317AE07A99130FAF847F8BBFDD22082C,RAIH JAYA (M) SDN BHD,15 JALAN TC 2A/1 TAMAN CEMERLANG OFF TAMAN MELATI SETAPAK 53100 KUALA LUMPUR,03 - 41087976,raihjaya@streamyx.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8358&sid=669982BC7D7872F9A043FA15A8020CFD,PRO-FIL INDUSTRIAL RESOURCES SDN BHD,NO.56 JALAN MAK MANDIN 5/5 KAWASAN PERINDUSTRIAN MAK MANDIN BUTTERWORTH 13400 PULAU PINANG,04 - 3328659,zainalabidinrobani@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2594&sid=92B0C6642109D7F317D7CC9B67FB5E10,HYDRO ENGINEERING SDN BHD,23 LORONG SEGAMBUT 2 TMN SEGAMBUT 51200 KUALA LUMPUR,03 - 62517241,yvonne@elmibina.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12481&sid=5E47F27D839DC376F4998D07865474A1,HUP SOON MECHANICAL WORKS SDN BHD,NO 4863 MAK MANDIN INDUSTRIAL ESTATE JLN PERMATANG PAUH BUTTERWORTH 13400 PULAU PINANG,04 - 3333280,chiu.hupsoon@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12896&sid=00CD0C9DC58FB2E6FCAB2F9F37AD5337,PEMBANGUNAN BEKALAN BERSATU SDN BHD,"NO.15 JLN KEMUNTING 3E SECTION BS4, RAWANG  48000 SELANGOR",03 - 60215300,knmatt2000@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=82470&sid=31A4AC97C8718BD00FA99ED546180271,GLOBAL SPECIALTY INGREDIENTS (M) SDN BHD,"LOT 202, JLN SG PINANG 5/7 PULAU INDAH INDUSTRIAL PARK PHASE 2A PORT KLANG. SELANGOR 42920 SELANGOR",03 - 31013500,hcsum@gsi-worldwide.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=76115&sid=5DEADB3660F2DDDC085CFF54D4BF94A3,FANDENGO (MALAYSIA) SDN BHD,79 JLN S2 C2 GREEN TECHNOLOGY PARK SEREMBAN 2 70300 NEGERI SEMBILAN,06 - 6017086,fes.fandengo@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4228&sid=36BBBCA37E2AA7A8EBFD4E38EAE818B1,ROSET INTERIORS SDN BHD,NO.1 JLN 13/1 SECTION 13 PETALING JAYA 46200 SELANGOR,03 - 79578863,roset_int@ipmuda.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3328&sid=6E2AAC1DA5FFF009906DA87B25FEF99C,POLYCURE (M) SDN BHD,NO.21 JLN UTARID U5/16 SECTION U5 SHAH ALAM 40150 SELANGOR,03 - 78472889,polycure@polycure.net,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5677&sid=221CBE6B88A1359BAE9FCE5C6572D261,VITAL TECHNICAL SDN BHD,NO.93 JLN INDUSTRI 3/3 RAWANG INTEGRATED INDUSTRIAL PARK RAWANG 48000 SELANGOR,03 - 60920000,sales2@vitaltechnical.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=43070&sid=C52BC5AD3072A9C287C4EAE5442AC817,ACME INKTECH SDN BHD,NO.27 JLN PUJ 1/17 PUNCAK JALIL  43300 SELANGOR,03 - 89449373,jeffrey.foo321@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10417&sid=0AA6081B4EA30910745BF9C2283196A8,YUREKA SDN BHD,"NO.16 JLN JALAK 2 TMN SRI BAHTERA, 5TH MILE JLN CHERAS 56100 KUALA LUMPUR",03 - 91319055,yureka@streamyx.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4846&sid=B3D5D0F97002A59D949CF0F315A9AF65,DAIKI SHINKYO INDUSTRIES SDN BHD,NO.8 JLN WAWASAN 16 KAW PERINDUSTRIAN SRI GADING II BATU PAHAT 83000 JOHOR,07 - 4556336,lorraine@daikishinkyo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9846&sid=DAF962B155714F605C0BF167A6798808,ESTER POLYMER SDN BHD,PLO 352 OFF JLN GANGSA 2 PASIR GUDANG 81700 JOHOR,07 - 2554661,jamie@esterpolymer.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=74626&sid=4192A7D0816A0AB2A69A1E64A70C2D8E,EMERYOLEO SPECIALTIES (M) SDN BHD,LOT 4 JLN PERAK KAW PERUSAHAAN TELOK PANGLIMA GARANG 42500 SELANGOR,03 - 33268686,cho.laikwan@emeryoleo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4126&sid=7B216107DCA8DE0E4E0BE41C2C14B20E,IDEALPOLY MARKETING SDN BHD,"NO.61 JLN 6/2, LI FOONG INDUSTRIAL PARK OFF JLN BALAKONG SERI KEMBANGAN 43300 SELANGOR",03 - 89613248,lawrence.ong@cipcresin.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11206&sid=1D8719673CADFDCE7B199F5DEE3AEA78,CORROSERV (M) SDN BHD,"A-25, 1ST FLOOR JLN 1M 3/11 BANDAR INDERA MAHKOTA KUANTAN 25200 PAHANG",09 - 5735623,admin@corroserv.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=67127&sid=CB82EFCD56089411D7D86C11EA4FB321,CONSYM SDN BHD,48A JLN SANGGUL 1 BANDAR PUTERI KLANG 41200 SELANGOR,03 - 51624848,andyting@consym.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12704&sid=A920651E627C9F7FFE32D6029B9AFDC5,ASAHI CHEMICAL RESEARCH LAB (M) SDN BHD,"NO.32, HALA RAPAT BARU 24 KAW PERINDUSTRIAN RINGAN KINTA JAYA IPOH 31350 PERAK",05 - 3111600,estherkok@asahi-kagaku.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=74621&sid=67F6064D4A0A422788358EE2D0EA979D,EMERY OLEOCHEMICALS (M) SDN BHD,LOT 4 JLN PERAK KAW PERUSAHAAN TELOK PANGLIMA GARANG 42500 SELANGOR,03 - 33268686,cho.laikwan@emeryoleo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10891&sid=A4FC087EEF0ADB8BB3B8AE37AC4B6A0A,COMMERCIAL PLASTIC INDUSTRIES SDN BHD,"LOT 11 JLN 7 KAW PERUSAHAAN CHERAS JAYA JLN BALAKONG, CHERAS 43200 SELANGOR",03 - 90768851,customer.service@cpi.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=67751&sid=D7069159E4B4B7D0BF15FEF0862579B1,CATALITE ENTERPRISE,"LOT F-2-16, SUITE 13 IOI BOULEVARD JLN KENARI 5 BANDAR PUCHONG JAYA 47170 SELANGOR",03 - 80732672,joelle@catalite.co.th,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7197&sid=B091C0AFFB82DA02E713EFAB5EEEA1FB,BIZWORTH SDN BHD,NO.11A MEDAN GOPENG 4 MEDAN GOPENG IPOH 31350 PERAK,05 - 3137900,bizworth@streamyx.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4986&sid=FD3B515161692EEFEF70322A4B2EF183,SUMUR CAHAYA SDN BHD,35TH FLOOR UBN TOWER LOT 10 JLN P. RAMLEE P.O.BOX  10297 50710 KUALA LUMPUR,03 - 20708133,mary.cham@sumitomocorp.co.jp,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6441&sid=285D581D1453EF01DBD4320438D25DB2,SUMIMA SDN BHD,"SUITE 3A09 LEVEL 3A, BLOCK B PHILEO DAMANSARA 1 N0.9 JLN 16/11, OFF JLN DAMANSARA, PETALING JAYA 46350 SELANGOR",03 - 79581061,marketing@sumima.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6513&sid=63466E48F42FB44B42B70411F14B950D,BIBI SAINTIFIK SDN BHD,NO.2A JLN PK 11 KAWASAN PERINDUSTRIAN KRUBONG 76450 MELAKA,06 - 3372201,info@bibisaintifik.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=30747&sid=E69CB999DBB76E9AB28E77225AD294D5,KIMIA PERTAMA (M) SDN BHD,"6 JLNANGGERIK MOKARA 31/47 KOTA KEMUNING, SECTION 31 SHAH ALAM 40460 SELANGOR",03 - 51217333,kimia1@unifi.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=30561&sid=994D49427470D8B267A0982BFF17A992,CHEMSUCCESS RESOURCES SDN BHD,"LOT 11 & 13 JLN ANGGERIK MOKARA 31/56 SECTION 31, KOTA KEMUNING SHAH ALAM 40460 SELANGOR",03 - 51224898,jessy@chemsuccess.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=79952&sid=AF40CE5C0CC9840FA577A58F420B80A6,TECHKEM WATER SDN BHD,5 JLN PRIMA TROPIKA BARAT 2 TMNPRIMA TROPIKA 43300 SELANGOR,03 - 89417668,sitihanani@techkem.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=80019&sid=B953B7AB3A5226056CE9C96EB188147B,WIN-FUNG FIBREGLASS SDN BHD,LOT 3893 JALAN 4D KG BARU SUBANG SECTION U6 40150 SELANGOR,03 - 78471828,wenny@winfung.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3966&sid=1E5A4B241EECD17063FBFC02B4738945,PAN-CENTURY OLEOCHEMICALS SDN BHD,LOT 231 JLN PEKELILING KAW PERINDUSTRIAN PASIR GUDANG PASIR GUDANG 81700 JOHOR,07 - 2517833,sales@ioioleo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10176&sid=B0FFB235BADA19892DA682741F82CFAE,SOUTHERN ACIDS (M) BERHAD,LEVEL 29 CENTRO TOWER NO. 8 JALAN BATU TIGA LAMA KLANG 41300 SELANGOR,03 - 32583333,oleo@southernacids.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12932&sid=5806F043DBBD57E231B4064D7329CD39,SYARIKAT SEBANGUN SDN BHD,P.O. BOX 168 BINTULU  97007 SARAWAK,086 - 253569,secretarysebangun@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=64724&sid=E9282D1ADAE3137D56849F131ED81FEE,SUMISAUJANA TCM CHEMICALS SDN BHD,NO.57 JLN TIAJ 2/1 TMN INDUSTRI ALAM JAYA PUNCAK ALAM 42300 SELANGOR,03 - 60388568,enquiries@sstcm.net,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8856&sid=EC748189C55CA8ED9C7DD0C88D8A66D1,CCM CHEMICALS SDN BHD,LOT PT 200 JLN ASAM JAWA 16/15 OFF PERSIARAN KEMAJUAN SHAH ALAM 40000 SELANGOR,03 - 51018388,nazmi@ccmberhad.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=56676&sid=171FCEA790B05A80FCC68B11E3B7F7A9,CCM USAHA KIMIA (M) SDN BHD,13TH FLOOR MENARA PNB 201-A JLN TUN RAZAK KUALA LUMPUR  50400 KUALA LUMPUR,03 - 55106920,hishammudin-othman@ccmberhad.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=74615&sid=D84E4561D43B3E64819060A1827B9B5F,CENTRE WEST INDUSTRIAL SUPPLIES SDN BHD,"NO 9, JLN TSB 8 TMN INDUSTRI SUNGAI BULOH 47000 SELANGOR",03 - 60361576688,centwest@centrewest.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11833&sid=494DC57E044F5FCD480366B10E04714A,NANOPAC (M) SDN BHD,"NO.27, JLN RAJAWALI 2 BANDAR PUCHONG JAYA PUCHONG 47100 SELANGOR",03 - 80707428,cheng@nanopac.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15066&sid=D8382FCE68EE28A7F1C54C7A808045D8,ACTIFCHEM SDN BHD,"4 JLN TPP 5/9 TMN PERINDUSTRIAN PUCHONG SECTION 5, PUCHONG 47100 SELANGOR",03 - 80610948,sales@actifchem.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8796&sid=B1B208B9CBB4A0587090A11ECD021228,UNITATA BERHAD,JENDERATA ESTATE TELUK INTAN  36009 PERAK,05 - 6411511,marketing@unitata.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4105&sid=71F501F9782572E260050B5B180EB2A6,TANDEX CHEMICALS SDN BHD,LOT 39B JLN RAYA BARAT KLANG 41000 SELANGOR,03 - 33713360,tandex@tandex-chemicals.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10284&sid=203A6180A55684B399C9B67B54C5EA0A,MINDA KOTA SDN BHD,"BLOCK B3, UNIT B3/3/3 ONE AMPANG BUSINESS AVENUE JLN AMPANG UTAMA 1/2, AMPANG 68000 SELANGOR",03 - 42567925,minko@unifi.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4479&sid=01FDC8B2199411E8F41130FBF8692716,MASKIMI POLYOL SDN BHD,LOT 5815 JLN REKO KAJANG  43000 SELANGOR,03 - 87332078,maskimi@po.jaring.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12245&sid=B9E605A37D2840F8F3246B5AAC668F1A,MAC WORLD INDUSTRIES SDN BHD,"3-11 BLOCK B, PHILEO DAMANSARA 2 15 JALAN 16/11, OFF JLN DAMANSARA PETALING JAYA 46350 SELANGOR",03 - 79547059,info@macworldinc.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14845&sid=0DAACF8B0F152A2C12D2BA03C3FCF4EE,INTEGRATED FORTUNE SDN BHD,4277 - C JLN MAWAR BKT BARU  75150 MELAKA,06 - 2922633,infort@streamyx.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58072&sid=431BCDA7A5B5755C01694E23871EEC15,KRISHA SILVIA ENTERPRISE,2114 JLN SJ 9/3 TMN SEREMBAN JAYA SEREMBAN 70450 NEGERI SEMBILAN,06 - 6715369,silviaexim@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=46646&sid=CB0AF86076D88098FBA8A3DB47AAA81F,PZ BIO ENERGY SBHD,NO.7 JLN TIRAM 4 TIRAM INDUSTRIAL PARK ULU TIRAM 81800 JOHOR,07 - 8615248,salespzpowerzone@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=76360&sid=B0E809D97346BF2696A977F4DCA14F06,HYDROCARE ENGINEERING SDN BHD,"8, JLN TP 3/1 TMN PERINDUSTRIAN SIME UEP SUBANG JAYA 47600 SELANGOR",03 - 80816399,hydrocare@hydrocare.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9832&sid=7D60D7C4C28571A5CC2092DDC669BD3E,ESTERCHEM (M) SDN BHD,2411 LORONG PERUSAHAAN SATU PRAI INDUSTRIAL COMPLEX PRAI 13600 PULAU PINANG,04 - 3907818,sales@ioioleo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2560&sid=022D36D97F07C2B08DBC454A71CD2DD8,GOLDEN JOMALINA FOOD INDUSTRIES SDN BHD,9TH MILE JLN BANTING-KELANG TELOK PANGLIMA GARANG KUALA LANGAT 42500 SELANGOR,03 - 31226301,joma.sales@simedarby.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12097&sid=100246D82164EA0695AFE723DF436732,BEHN MEYER INTERNATIONAL TRADING SDN BHD,NO 5 JLN TP2 TMN PERINDUSTRIAN SIME UEP SUBANG JAYA 47600 SELANGOR,03 - 80263333,bmcn@behnmeyer.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=39283&sid=08CF5979FB4A5DACB914598D0C4B7D22,BRENNTAG MALAYSIA SDN BHD,"LEVEL 3 BLOCK B PREMBA SQUARE SAUJANA RESORT SECTION U2, SHAH ALAM 40150 SELANGOR",03 - 78406350,chiangzu.vong@brenntag-asia.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12666&sid=55B61DEFEC1572B834E3489ECD67955C,ACIDCHEM INTERNATIONAL SDN BHD,2411 LORONG PERUSAHAAN SATU PRAI INDUSTRIAL COMPLEX PRAI 13600 PULAU PINANG,04 - 3768888,sales@ioioleo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2834&sid=0246C8F5759B846D31DC037809260FFA,POLYMER RESOURCES SDN BHD,"35 JALAN 29 KAWASAN 16, SG RASA INDUSTRIAL ESTATE KLANG 41300 SELANGOR",03 - 33427687,info@polymer-resources.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11213&sid=BE61974713C5AE2255325B8FA1C2DF67,MACES SDN BHD,LOT 131A GEBENG INDUSTRIAL AREA PHASE 2 KUANTAN 26080 PAHANG,09 - 5835533,gadaffi@maces.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13669&sid=DC2567C3ADA839A273D634F013EBDDDD,ODEMAX INDUSTRIAL SDN BHD,NO.17 LORONG SELAMPIT 21A TAMAN KLANG JAYA KLANG 41200 SELANGOR,03 - 33231159,eugenektng@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10982&sid=72E7A082F5C50915421614A885F5F670,INTERMED SDN BHD,"NO. 24, JLN WAN KADIR 1 TAMAN TUN DR ISMAIL 60000 KUALA LUMPUR",03 - 77286440,intermed@intermed.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=63957&sid=64C2C6391787BFD9D108E699CDFDF4A8,ONE CASTLE (MM2H) SDN BHD,"A7/1 BLOCK A, JALAN SELAMAN 1/1 DATARAN PALMA AMPANG POINT 68000 KUALA LUMPUR",03 - 42702070,michele.onecastle@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15128&sid=E04BD34A40FB77E266AEB4FC531E4283,LUNAS LABEL SDN BHD,NO.4 LORONG JELAWAT 8 KAW PERINDUSTRIAN SEBERANG JAYA SEBERANG PERAI TENGAH 13700 PULAU PINANG,04 - 3801100,lunaslbl@streamyx.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=33595&sid=00689FBBE6334735FA59EACFD1C664D9,HITECH SPEEDY WORLDWIDE SDN BHD,NO.23A JALAN KENARI 22 BANDAR PUCHONG JAYA PUCHONG 47100 SELANGOR,09 - 5179381,hitechspeedy.joelew@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12016&sid=9C6B99B23D7DADF90FF1ACCDF3BEFC1C,IRMAL SDN BHD,"913 BLOCK E, PHILEO DAMANSARA 1 9  JLN 16/11, OFF JLN DAMANSARA PETALING JAYA 46350 SELANGOR",03 - 51920702,gilani@irmal.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=31329&sid=65003F6BCE55AD4588AEB0E6922FEE8A,H&R WAX MALAYSIA SDN BHD,LOT 5 JALAN PERUSAHAAN 2 BATU CAVES  68100 SELANGOR,03 - 61896225,ongchoonyee.nick@hur.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9965&sid=95E7838DF9E5C8946FF431597C15D7A5,DYNAMIC WAY SDN BHD,16 JLN TAGO 11 TMN PERINDUSTRIAN TAGO SRI DAMANSARA 52200 KUALA LUMPUR,03 - 62732068,dynamicwaysdnbhd@hotmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=43953&sid=9A3CF819AB3602B35F0C30CFADD027E3,AL ASIA CHEMICAL SDN BHD,17 LORONG TERAS JAYA 7 KAW PERNIAGAAN TERAS JAYA BUTTERWORTH 13400 PULAU PINANG,04 - 3292323,sales@alasiachemical.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13495&sid=3E5AB822EB256B7AC118F573425C709E,CARBONLAND SDN BHD,"LOT 20 JLN BANGAU TMN HAPPY VALLEY, KLUANG 86000 JOHOR",07 - 7052609,manson@carbonland.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4334&sid=3DE8B97077E9570BBA4A2FF7B4071BE4,BEESHEM (M) SDN BHD,"LOT 1776, JLN KPB 2 KAW PERINDUSTRIAN BALAKONG SERI KEMBANGAN 43300 SELANGOR",03 - 89419918,xaviersoh@miracon.net,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37096&sid=EF2E40191E2C217E3433253717480E3E,PIXEL COLOR (M) SDN BHD,NO.2418 LORONG PERUSAHAAN 10A PRAI INDUSTRIAL ESTATE  13600 PULAU PINANG,04 - 3908318,winchem@tm.net.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=76317&sid=609350586AB986C0E132276F4CF63E94,TOYO INK SDN BHD,PT 3477 JLN 6/1 KAW PERUSAHAAN SERI KEMBANGAN SERI KEMBANGAN 43300 SELANGOR,03 - 89423335,admin@toyoink.com.my,'2017-09-14,
