DATE_SCRAPED,FAILMSG,TEL,HREF,EMAIL,CONAME,BIZADD 
'2017-08-04,,012 - 4010199,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=95503&sid=0A1B7195E1CCAC649FDE21969978BBDE,trishajati199@gmail.com,FRANGISPANI HERBS SDN BHD,86-87 SUASANA INDAH JALAN INDAH 4 DARULAMAN GOLF JITRA 06000 KEDAH
'2017-08-04,,016 - 8607339,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=49576&sid=75C85C64EBF3D64B38B409F8D4752756,asiaunilink@gmail.com,ASIA UNILINK,13-2-7 BLOCK E GRACEVILLE SEMBULAN KOTA KINABALU 88000 SABAH
'2017-08-04,,016 - 6322522,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=98714&sid=DF9484170D1D47CB1A45ABFA08339391,wansalmiza@gmail.com,FLEXI POINT MARKETING,NO 30 LAMAN BAYU JALAN 14/155C BANDAR BARU BUKIT JALIL  57000 KUALA LUMPUR
'2017-08-04,,016 - 3389269,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=79474&sid=A0B32E43938A142D7A7D196A95050921,invivotech@gmail.com,INVIVOTECH ENTERPRISE,38 JALAN INDUSTRI USJ 1/6 TAMAN PERINDUSTRIAN USJ 1 SUBANG JAYA 47600 SELANGOR
'2017-08-04,,014 - 8883100,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=88041&sid=E99F5A4C4027E8B3BF5292A261A39AF6,connect@silverlinebiologics.com,SILVERLINE BIOLOGICS SDN BHD,B-05-15 EMPIRE SUBANG JALAN SS16/1 47500 SELANGOR
'2017-08-04,,016 - 3390836,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=65130&sid=DAC950BFA743D066884D7547A24EF0F2,info@acetech.com.my,ACE TECH TRADING,"LOB 4, LEVEL 6 PORT KLANG FREE ZONE 42920 SELANGOR"
'2017-08-04,,03 - 61517339,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99185&sid=F18CC282ED348F5FEAAFF1913FCB1818,maskslim.majesty@gmail.com,MASKSLIM MAJESTY SDN BHD,NO 12 LORONG TEKNOLOGI B NOUVELLE INDUSTRIAL PARK TAMAN SAINS SELANGOR 1 KOTA DAMANSARA PJU 5 47810 SELANGOR
'2017-08-04,,03 - 79816278,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=75927&sid=667B4D30DB34472F2F40F3A32CB81C9D,info@nutrakem.com,NUTRAKEM SDN BHD,4 JALAN NYAMAN 3 TAMAN GEMBIRA 58200 KUALA LUMPUR
'2017-08-04,,010 - 9242863,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99102&sid=01F462AA493979F3B2724B2AA687B21E,firdauszack381@yahoo.com,RAYYAN MIQAYLA SIGNATURE,NO 2-A BLOK E TAMAN BAKTI AMPANG  68000 SELANGOR
'2017-08-04,,03 - 80682368,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15711&sid=C86D3009238BD81BB0F4C9E4658500A4,zubaidah@pltscientific.com,PLT SCIENTIFIC SDN BHD,"10, JALAN BP 4 BANDAR BKT PUCHONG PUCHONG 47100 SELANGOR"
'2017-08-04,,06 - 9856043,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99153&sid=B7A64FB8B28BCC4FDC482F1716C8DB36,vce.abeauty@gmail.com,VCE ABSOLUTE BEAUTY SDN BHD,NO 1-5 JALAN PANCHOR TAMAN BUKIT PASIR BKT PASIR MUAR 84300 JOHOR
'2017-08-04,,03 - 89590989,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99155&sid=F6EBB565A7A513E79279F2EA2D53BF48,steven@intacon.com.my,ASILITE ESSENTIALS SDN BHD,23 JLN PERINDUSTRIAN PP2 TMN PERINDUSTRIAN PUTRA PERMAI SERI KEMBANGAN 43300 SELANGOR
'2017-08-04,,03 - 22842427,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99172&sid=511EAE41A8F134E6C9D1B559EBF50F62,glamora.hq@gmail.com,GLAMORA GROUP SDN. BHD.,LOT 2 1ST FLOOR 14 JALAN KEMUJA BANGSAR UTAMA 59000 KUALA LUMPUR
'2017-08-04,,04 - 4701459,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99197&sid=4A21E68679AFB605D9CB019322DC6E08,salezas.caliph@gmail.com,RAFFELINNA SDN BHD,LOT 3721C BATU 42 PULAI BALING 09100 KEDAH
'2017-08-04,,03 - 78312221,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=36357&sid=3D2DD77FB0095F6E46D175A38B83F938,zana@forestsecret.com,FOREST  SECRET SDN BHD,"D-6-10, OASIS SQUARE JALAN PJU 1A/7A, ARA DAMANSARA  47301 SELANGOR"
'2017-08-04,,012 - 2833284,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99228&sid=0D5BC12338394B43BE6395ECC0CDF737,erictan@perfectusinternational.com,PERFECTUS INTERNATIONAL SDN BHD,63 JALAN SETIA INDAH U13/9V SETIA ALAM SHAH ALAM 40170 SELANGOR
'2017-08-04,,013 - 5073240,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99191&sid=5953B8E8E3EAB4AACF38006E85E5202E,apgplantation@gmail.com,APG PLANTATION SDN BHD,NO 40 JALAN BM6/5D SEKSYEN 6 BUKIT MAHKOTA 43000 SELANGOR
'2017-08-04,,03 - 62775857,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99253&sid=FF03538CDB43C2BA1469CEBD0C56C545,dannyngkh@gmail.com,TBSC TRADE SDN BHD,143 JALAN 14 TAMAN PERINDUSTRIAN ESHAN JAYA KEPONG 52100 KUALA LUMPUR
'2017-08-04,,04 - 4441333,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=33492&sid=33E4C5879B45580AC7C192BD4EC29290,wayee@spa-candle.com,DNJ SPA CANDLE (M) SDN BHD,"NO 42, JALAN TUANKU HAMINAH 1 TAMAN TUANKU HAMINAH SUNGAI PETANI 08000 KEDAH"
'2017-08-04,,012 - 2073616,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99260&sid=E670E0F4986B2A1F46C7898B887FFA64,shahpyoo@gmail.com,GOLDEN SKY EVENT & MANAGEMAT,2-00-51 D ALAMANDA BLOCK D PUDU IMPIAN 4 JALAN PUDU ULU 56100 SELANGOR
'2017-08-04,,03 - 80826788,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99311&sid=9B8986F344E597D46550A574113F5D7E,qqgcare@yahoo.com,QQ RESOURCES SDN BHD,NO 13-0 & 13-1 JALAN BK 6F/3A BANDAR KINRARA PUCHONG 47180 SELANGOR
'2017-08-04,,03 - 22872286,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99251&sid=C7597370AE6A9370E9C283B9FB959C5F,seehng@cellgen2u.com,CELLGEN LIFESCIENCES (M) SDN BHD,UNIT 11-8 LEVEL 8 THE BOULEVARD OFFICE MID VALLEY CITY LINGKARAN SYED PUTRA 59200 KUALA LUMPUR
'2017-08-04,,014 - 5059491,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99344&sid=23B8326F303CA2BDBABC5DE565BA8738,iqmukminsolution@gmail.com,IQMUKMIN SOLUTION,LOT 1892 JALAN TOK KENALI  16150 KELANTAN
'2017-08-04,,013 - 3978031,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58270&sid=ADC7100AEFAA2C43D17FC85B9C90DF5D,giftediconsdnbhd@gmail.com,GIFTED ICON SDN BHD,LOT 2-G-51 WISMA RAMPAI JALAN 45/26 TAMAN SRI RAMPAI 53300 KUALA LUMPUR
'2017-08-04,,06 - 9556791,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4488&sid=F77B0F3F76B8A7E2F046BF58FF1F55C3,ronald@tidy.net,TIDY NON-WOVEN SDN BHD,K 76 TANJUNG AGAS INDUSTRIAL ESTATE MUAR 84000 JOHOR
'2017-08-04,,04 - 6435180,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2253&sid=6C09AADD434B762A934224C0589DEF9C,engkahpg@engkahp.com.my,ENG KAH ENTERPRISE SDN BHD,PLOT 95 & 97 HALA KG JAWA 2 KAW PERINDUSTRIAN BAYAN LEPAS 11900 PULAU PINANG
'2017-08-04,,04 - 2101996,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=80849&sid=41B903594E5145B9D777A7EA250F1FE1,dejoyce9911@yahoo.com,DYNAJOY SDN BHD,26 JALAN BAGAN JERMAL  10250 PULAU PINANG
'2017-08-04,,03 - 89596689,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=70182&sid=62F38E8425251156A2CE2846A25681EC,azzmasyii@gmail.com,AZZ MASYI SDN BHD,"NO 80-1, JALAN SURIA PUCHONG 1 PUSAT PERNIAGAAN SURIA PUCHONG PUCHONG GATEWAY 47110 SELANGOR"
'2017-08-04,,03 - 62770463,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=94633&sid=9B5D20EC497D2B9CD2C12F4A58FCEAD9,tsl20469@hotmail.com,B&E HAIR INSPIRATOR SDN BHD,NO 53 JALAN KIP 9 TAMAN PERINDUSTRIAN KIP  52200 KUALA LUMPUR
'2017-08-04,,019 - 2252288,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100086&sid=6ED7A55DFACBD1935DC3C1B4EADB7053,syafinas885@yahoo.com,SYAFINAS HEALTH & BEAUTY SPA,2B JALAN SAUJANA 10 AMPANG SAUJANA  68000 SELANGOR
'2017-08-04,,03 - 87231188,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99934&sid=4F981A3B6A9F1130F1C4E4F1021915C1,sweefun@hotmail.my,ADIMIS HEALTH TRADING SDN BHD,WISMA DATO NTL NO 1-10 JALAN VILLA 3 ANGGERIK VILLA OFF JALAN SEMENYIH KAJANG 43000 SELANGOR
'2017-08-04,,03 - 80660796,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=65441&sid=A6FBD4314BAB7E0503E7AB867A5AE5B1,customercare@fa27.net,FUTUREART SDN BHD,"NO. G-23, JALAN PUTERI 7/15 THE CUBE BANDAR PUTERI PUCHONG 47100 SELANGOR"
'2017-08-04,,016 - 4442231,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100279&sid=1B95AE2F2B2FA1C34157F769E9660D8D,SAYBEAUTYEXPERT@GMAIL.COM,SAY BEAUTY EXPERT,37 LORONG PANCUR UTAMA 4 TAMAN PANCUR UTAMA NIBONG TEBAL 14300 PULAU PINANG
'2017-08-04,,03 - 80628011,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37832&sid=F5B6EB81DEB823802B3F2E0EC899EB56,janetskinrenew@yahoo.com,SKIN RENEW INTERNATIONAL (MALAYSIA) SDN BHD,"22A-1, JALAN PUTERI 5/5 BANDAR PUTERI PUCHONG 47100 SELANGOR"
'2017-08-04,,05 - 8912203,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100346&sid=C41B6F63FB546DFC9E07B09AC593388A,bioscience86@yahoo.com,BIOSCIENCE RESEARCH SDN BHD,NO 1 LRG PK3 JALAN STESEN PERUSAHAAN KAMUNTING KAMUNTING 34600 PERAK
'2017-08-04,,05 - 2428918,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100508&sid=286EC87A2F969CE7874A8F945711E962,info@cosmenique.com,COSMECNIQUE BEAUTY GALLERY SDN BHD,WISMA CENTREPOINT UTAMA NO 24 1ST FLOOR JLN BAHRU PINJI CENTREPOINT IPOH 31650 PERAK
'2017-08-04,,03 - 79544155,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=70531&sid=790C5AB6D70EA3B77E08700EBB6DF646,wstiow@oregene.com,OREGENE BIOTECHNOLOGY SDN BHD,"WISMA PESAKA ANTAH 6, JALAN 13/6 PETALING JAYA 46200 SELANGOR"
'2017-08-04,,03 - 79323909,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=94823&sid=8B06276F786356A532C6CD66E317B66D,bengioleong@greenperm.my,GIO PRO SDN.BHD.,23-G BLOCK B JAYA ONE NO 72A JALAN UNIVERSITI PETALING JAYA 46200 SELANGOR
'2017-08-04,,017 - 3461492,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100528&sid=18C4810D63E886C9D6C1751C7FADF669,zamrippub@yahoo.com.my,IMAN KASIH RESOURCES(M) SDN BHD,NO 13 IKS KEDA SUNGAI BONGKOK  08300 KEDAH
'2017-08-04,,019 - 5745599,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100933&sid=7D365B246516C758A53B334BBF53AD40,nuvenna@gmail.com,NUVENNA PLT,NO 117B TAMAN NAKISHAH JALAN DATUK KUMBAR ALOR SETAR 05300 KEDAH
'2017-08-04,,019 - 5440727,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100953&sid=C052B1A98915CDF8186F157D781877B5,sensesparis@gmail.com,SENSES SKIN BEAUTY,NO 16 TINGKAT 2 LORONG USAHANIAGA 3 TAMAN USAHANIAGA BUKIT MERTAJAM 14000 PULAU PINANG
'2017-08-04,,07 - 8225737,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13065&sid=AB658FF3AC753799A1034BECECD2E364,tokojb@yahoo.com.my,TOKO TENAGA KELUARGA SDN BHD,"PTB 10422, JALAN UNGKU AZIZ KAW PERINDUSTRIAN BANDAR PENAWAR FASA 3, DESARU, KOTA TINGGI 81900 JOHOR"
'2017-08-04,,03 - 56356232,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=79798&sid=A1FA1598E33998C053502E77AA5A4280,aliceimm@emmalizs.com,EMMA LIZS SALON SDN BHD,133 JALAN SS17/1A SUBANG JAYA 47500 SELANGOR
'2017-08-04,,03 - 56315588,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8496&sid=E764E43AFEE501C19A7F68FA3084FBEE,mithun.sneh@wipro.com,UNZA (MALAYSIA) SDN BHD,"8, JALAN SUBANG 2 TAMAN PERINDUSTRIAN SUBANG SUBANG JAYA 47610 SELANGOR"
'2017-08-04,,017 - 9393796,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100956&sid=2D741B96B09CCFBAA003B51D348A8967,seroskg@gmail.com,SAWADEE COFFEE SHOP,619 JALAN LUBOK STOL RANTAU PANJANG  17200 KELANTAN
'2017-08-04,,012 - 2630741,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100966&sid=52F7EB6FE962EB6F4E67A564A0B1FEA1,noviaherbalcoffee@gmail.com,RIKA NOVIA HEALTH AND WELLNESS SDN BHD,NO 17-1 JALAN AVENUE 1 AMPANG AVENUE 68000 SELANGOR
'2017-08-04,,018 - 2810559,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100957&sid=F6FEA4DB6F61CC624A28234E6BF26315,yraycieevatrading@ariansoftgroup.com,YRAY CIEEVA TRADING,NO 47 MEDAN PUTRA 1 BANDAR BARU PUTRA IPOH 31400 PERAK
'2017-08-04,,03 - 58796150,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=64577&sid=CA1AD04408CFB3B813C87122249F3F30,info@cosmoderm.com.my,VANITY COSMECEUTICAL SDN BHD,"13, JALAN INDUSTRI USJ 1/7 TAMAN PERINDUSTRIAN USJ 1 SUBANG JAYA 47600 SELANGOR"
'2017-08-04,,07 - 4500200,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13900&sid=9B1AE760FA6A34A7C605F53354AABE1F,latiff_wdakamresources@yahoo.com,PERUBATAN TRADISIONAL W.D. SDN BHD,"T-45, DESA SRI BAHAGIA BKT INAS, PARIT LAMAN SRI MEDAN BATU PAHAT 83400 JOHOR"
'2017-08-04,,07 - 8631189,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100792&sid=23C87516EC271C375D019B6A08458EFC,cllee@sanrixpaper.com,SANRIX PAPER SDN BHD,NO 2 JALAN INDAH GEMILANG 3 TAMAN PERINDUSTRIAN GEMILANG ULU TIRAM 81800 JOHOR
'2017-08-04,,06 - 3366981,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100904&sid=79C88E6A19FB6DFFEEBF67168391618D,angeline.seah@gmsrich.com,GNE HMP SDN BHD,DT3617 JALAN ANGKASA NURI 1 TAMAN ANGKASA NURI DURIAN TUNGGAL ALOR GAJAH 76100 MELAKA
'2017-08-04,,03 - 33429999,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35258&sid=684D66360A601CDB62147C4BF9DB163C,jerry@pharmaniaga.com,PHARMANIAGA MARKETING SDN BHD,"7, LORONG KELULI 1B KAWASAN PERINDUSTRIAN BUKIT RAJA SELATAN SECTION 7, SHAH ALAM 40000 SELANGOR"
'2017-08-04,,03 - 60910937,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=101086&sid=6A03C6A9EB31464235389B00F6C05D26,nurul1408@gmail.com,QUIN NUTRIBEAUTY SDN. BHD.,NO 51-1 JALAN BANDAR RAWANG 8 PUSAT BANDAR RAWANG 48000 SELANGOR
'2017-08-04,,03 - 89612494,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=101017&sid=B8B54CE042DF6CF19578769327AE048A,drsnorhafiza@gmail.com,CATALYXIA (M) SDN.BHD.,NO 1 & 3 JALAN 7/5 TAMAN INDUSTRI SELESA JAYA BALAKONG 43300 SELANGOR
'2017-08-04,,012 - 6968076,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100768&sid=8343E5891737B3E97A922FEF2B153643,masirah.isa@gmail.com,ILHAM RINGGIT HEALTH AND BEAUTY,NO 25 TAMAN SRI SIANTAN JALAN PAROI SENAWANG SEREMBAN 70450 NEGERI SEMBILAN
'2017-08-04,,04 - 6435180,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=88435&sid=C6C2486BDCD19C9FBFA45BC51F78B451,seah@engkahp.com.my,EK UNIVERSAL MARKETING SDN BHD,PLOT 95 & 97 HALA LAMPUNG JAWA 2 KAW PERINDUSTRIAN BAYAN LEPAS 11900 PULAU PINANG
'2017-08-04,,012 - 2999075,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100765&sid=C7F0D1B968CB68EEC1002FBC41870B0C,FOUREVERGROW.KALLISTO@GMAIL.COM,FOUR EVERGROW MARKETING,38 JALAN DAGANG JAYA 10 TAMAN DAGANG JAYA AMPANG 68000 SELANGOR
'2017-08-04,,04 - 7713086,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12395&sid=75B578C1E8D06E21638F2832656DF82B,csa@hurixs.com.my,J.B. PHARMACY GROUP SDN BHD,"628, KAWASAN PERUSAHAAN TANDOP BARU   05400 KEDAH"
'2017-08-04,,03 - 61439897,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100805&sid=81AE07B89A5BF8A7F37BD4B5C0EDCEDC,Putihajaib16@gmail.com,RCW BEAUTY EMPIRE SDN BHD,NO 9-G JALAN PEKAKA 8/1D PRESTIJ KOTA DAMANSARA PETALING JAYA 47810 SELANGOR
'2017-08-04,,03 - 91324699,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=57433&sid=CE7B8FDFCA2F5AE73A8AD2C8EA5A181E,marcusock28@hotmail.com,ACHIMA SKINCARE SDN BHD,"179-2, JALAN LANCANG TAMAN SERI BAHTERA OFF JALAN CHERAS 56100 KUALA LUMPUR"
'2017-08-04,,0 - 127912194,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=89049&sid=B15BE6C992C50F6B76ABCF081E6C323F,alfahadfusion@gmail.com,ALFAHAD FUSION,19 JALAN CENDANA TAMAN PERDANA 83000 JOHOR
'2017-08-04,,016 - 6632813,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=50929&sid=6EE8FA4D6B84D3A04D55D8BF1110D1C7,terraayu@gmail.com,TERRA AYU SDN BHD,NO. 27 JALAN MEWAH RIA 1/3 TAMAN BUKIT MEWAH JOHOR BAHRU 81200 JOHOR
'2017-08-04,,03 - 33586209,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=79550&sid=605C39064A50427ECFAC85F15B80C796,airishglobal@gmail.com,AIRISH GLOBAL SDN BHD,"NO.44-GF, 1F & 2F, JALAN SETIA PERDANA BF U13/BF, SETIA ALAM SHAH ALAM 40170 SELANGOR"
'2017-08-04,,0 - 0192812626,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61603&sid=8FB63B4C798BF23B354274527F7827EF,hemyhemy@gmail.com,DNA BIOSCIENCES SDN BHD,"E-06-3, PLAZA KELANA JAYA JLN SS7/13A, KELANA JAYA PETALING JAYA, SELANGOR 47301 SELANGOR"
'2017-08-04,,03 - 21165817,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100884&sid=2C42877261D5A037C37B22DE241CDB9F,aghoraenterprisesdnbhd@gmail.com,AGHORA ENTERPRISE SDN BHD,LIONSWORLD BUSINESS CENTRE SUITE 69 LEVEL 32 MENARA KECK SENG JALAN BUKIT BINTANG 55100 KUALA LUMPUR
'2017-08-04,,011 - 32027699,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100657&sid=F5CCA05D6C95BE10E08EF97DE6081C63,suhailumar.marketing@gmail.com,SUHAIL UMAR MARKETING,B-16-3A BLOCK B SAVILLE@MELAWATI 2 JALAN KOLAM AIR DESA MELAWATI SETAPAK 53100 KUALA LUMPUR
'2017-08-04,,03 - 80251603,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8432&sid=ABE0510A2ECC6B45F47508640568D428,sim@speedyassay.com,SPEEDY ASSAY SDN BHD,"12A, JALAN TP5 TAMAN PERINDUSTRIAN UEP SUBANG JAYA 47600 SELANGOR"
'2017-08-04,,04 - 4846008,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12921&sid=D3D05AA67E54EB5719269B4E97CB3243,sales@fulijaya.com,FULIJAYA MANUFACTURING SDN BHD,"PLOT 7110, NO. H.S.(M) 745 OFF BKE HIGHWAY KULIM 09000 KEDAH"
'2017-08-04,,09 - 8423750,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9922&sid=32EDEA57B98331092763DCFC503A0378,info@xorix.com.my,XORIX SDN BHD,"LOT 1, 2, 3 & 4 KAWASAN INDUSTRI BATU 7 23000 DUNGUN 23000 TERENGGANU"
'2017-08-04,,05 - 8912203,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100277&sid=788D1921377F9FA061070596B4574515,bioscience86@yahoo.com,PLANTBIO RESEARCH SDN BHD,NO 1 LRG PK3 JALAN STESEN KAW PERUSAHAAN KAMUNTING 34600 PERAK
'2017-08-04,,011 - 23700532,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=93851&sid=EB8E029D75DF1E41D0D703C0AA612591,nb24610@gmail.com,CEMPAKA INFINITI HEALTH & BEAUTY,"NO. 3, JALAN SERI PUTRA 3/C BANDAR SERI PUTRA KAJANG 43000 SELANGOR"
'2017-08-04,,03 - 60932172,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12498&sid=F86838EABD55BBCDEA070FB5773318FD,enquiry@nozomimktg.com,NOZOMI MARKETING SDN BHD,LOT 182 JALAN INDUSTRI 3/7 RAWANG INTEGRATED INDUSTRIAL PARK RAWANG 48000 SELANGOR
'2017-08-04,,03 - 33232759,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8396&sid=753B1DC96725E88EA73FF534BE9BE4D0,klchong@ccmberhad.com,CCM PHARMACEUTICALS SDN BHD,"LOT 2259, JALAN SERULING 59 KAWASAN 3 TAMAN KLANG JAYA KLANG 41200 SELANGOR"
'2017-08-04,,04 - 5088888,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=50414&sid=7C14B6F30754EB4677112E8BC5918203,teckaun@streamyx.com,EAGLE & PAGODA BRAND TECK AUN MEDICAL FACTORY SDN BHD,"686, JALAN PERINDUSTRIAN BUKIT MINYAK TAMAN PERINDUSTRIAN BUKIT MINYAK BUKIT MERTAJAM 14100 PULAU PINANG"
'2017-08-04,,03 - 89123636,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100700&sid=D3C2B62ED0C43CB60568C5F423BE38B9,wellness@azzahrah.my,AZ-ZAHRAH WELLNESS CENTRE SDN BHD,36-G-1 MEDAN PUSAT BANDAR 1 SEKSYEN 9 BANDAR BARU BANGI 43650 SELANGOR
'2017-08-04,,03 - 91072273,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100702&sid=7E429F77C09E9C153A165F965DF45DC8,ai.kencanasdnbhd@gmail.com,AI KENCANA SDN BHD,NO B-2-7A JALAN 12/144 A TAMAN BUKIT CHERAS 56000 KUALA LUMPUR
'2017-08-04,,03 - 62610208,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=36574&sid=7614159BD9954311C052AB1C33B3A2FF,1productworld@gmail.com,QNOVI SDN BHD,"3-17B, JALAN DESA 2/2 DESA AMAN PURI KEPONG 52100 KUALA LUMPUR"
'2017-08-04,,03 - 27723333,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4640&sid=42FBB24760DACD75A4BD774068D48CCB,albertngo@kotrapharma.com,KOTRA PHARMA (M) SDN BHD,"VERTICAL BUSINESS SUITE UNIT 35-01, LEVEL 35, TOWER A, AVENUE 3, BANGSAR SOUTH NO. 8, JALAN KERINCHI 59200 KUALA LUMPUR"
'2017-08-04,,012 - 6552058,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99444&sid=899D53E83FEBC604C65A6060F47D1F0D,royaleskinmalaysia@gmail.com,HD SIGNATURE BEAUTY,NO 9 TINGKAT 1 JALAN DESA CEMPAKA 4/1 TAMAN DESA CEMPAKA 2 PUTRA NILAI 71800 NEGERI SEMBILAN
'2017-08-04,,011 - 21188605,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99442&sid=77E06FD838496BD3408D9066248CC9FE,noranurqaseh@gmail.com,NUR QASEH GALLERY,BLOK 29-02-06 JALAN REJANG 11 SETAPAK JAYA 1B  53300 KUALA LUMPUR
'2017-08-04,,012 - 3682666,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99458&sid=5082130E05D339FB854C61BBD28AD52A,erbaotrading@gmail.com,ERBAO TRADING,46 JALAN CH2 TAMAN CHERAS HARTAMAS CHERAS 43200 SELANGOR
