FAILMSG,HREF,EMAIL,CONAME,DATE_SCRAPED,BIZADD,TEL 
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7669&sid=837D6118D5C825A6A19EE34784AAA6F5,ashley04@streamyx.com,ACEFIELD ENGINEERING CONSTRUCTION SDN BHD,'2017-08-02,NO.3  JALAN ROSMERAH 2/16 TAMAN JOHOR JAYA JOHOR BHARU 86000 JOHOR,07 - 3582033
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=81046&sid=539111F252A0B00E491BEA996FD92D1B,rwe.engineering@gmail.com,ROCK WELL ENGINEERING (M) SDN BHD,'2017-08-02,"41-G, JALAN TUKUL P15/P SECTION 15 SHAH ALAM 40200 SELANGOR",03 - 55112800
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=81356&sid=1B549E5BED746734081D0E379666E97E,cw.lim@la-feeder.com,L & A FEEDER ENGINEERING,'2017-08-02,66 LORONG ASAS JAYA 7  14100 PULAU PINANG,017 - 4507187
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60073&sid=3C3479EE5E64B43D36E14B41E65713DA,progard@streamyx.com,PROGARD SDN BHD,'2017-08-02,NO 26 JLN TSB 2 TMN INDUSTRI SUNGAI BULOH SUNGAI BULOH 47000 SELANGOR,03 - 61571993
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=76360&sid=B0E809D97346BF2696A977F4DCA14F06,hydrocare@hydrocare.com.my,HYDROCARE ENGINEERING SDN BHD,'2017-08-02,"8, JLN TP 3/1 TMN PERINDUSTRIAN SIME UEP SUBANG JAYA 47600 SELANGOR",03 - 80816399
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=82162&sid=2CBE2C76E0E4F8447F8BBC6643921BF2,deniso@oakleysteel.co.uk,OAKLEY STEEL SDN BHD,'2017-08-02,A6C10 ARMANEE TERRACE DAMANSARA PERDANA PETALING JAYA 47820 SELANGOR,019 - 3357743
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11669&sid=33FC9C5A07A7E3E5FC2C686F770E6FE3,teknolinks@gmail.com,TEKNO LINKS SDN BHD,'2017-08-02,"UNIT 4-14 4TH FLOOR,  LOT 2 JLN 243 PETALING JAYA 46100 SELANGOR",03 - 78746601
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=82492&sid=290905C5CC4F95D105D9CC328B905698,info@impianti.com.my,IMPIANTI SDN BHD,'2017-08-02,"8, JALAN TITIR 33/25 SECTION 33 SHAH ALAM 40400 SELANGOR",03 - 51246200
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=82477&sid=C4600458ECEF62828FF8002D69B58CAD,m.jafri@zsrvortices.com,ZSR VORTICES SDN BHD,'2017-08-02,"7, GROUND FLOOR BANGUNAN MAIDAM KAMPUNG PENGKALAN PANDAN 24000 TERENGGANU",09 - 8584290
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34533&sid=D7A51E24CBE3FB6B98A8E002E52B8A2E,enquiries@lexis-international.com,LEXIS INTERNAZINALE SDN BHD,'2017-08-02,2ND FLOOR LOT 676 PERMAISURI ROAD MIRI 98000 SARAWAK,085 - 426993
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12481&sid=5E47F27D839DC376F4998D07865474A1,chiu.hupsoon@gmail.com,HUP SOON MECHANICAL WORKS SDN BHD,'2017-08-02,NO 4863 MAK MANDIN INDUSTRIAL ESTATE JLN PERMATANG PAUH BUTTERWORTH 13400 PULAU PINANG,04 - 3333280
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10849&sid=BE4FD30B3060346FEE9E8ED646748DF8,enquiry@komark.com.my,GENERAL LABELS & LABELLING (M) SDN BHD,'2017-08-02,LOT 132 JALAN 16/1 KAWASAN  PERINDUSTRIAN CHERAS JAYA BALAKONG 43200 SELANGOR,03 - 90803333
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12316&sid=0B70747588BB5769D8252B4F4BA9CF2F,farah@tenasia.com.my,TENASIA CORPORATION SDN BHD,'2017-08-02,"13, JALAN SERINDIT 3 BANDAR PUCHONG JAYA PUCHONG 47100 SELANGOR",03 - 58821276
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=82835&sid=91F34FD574902967E3283940B5914369,Credential.industry@gmail.com,CREDENTIAL INDUSTRY SND BHD,'2017-08-02,8 JALAN JELOK IMPIAN 2A TAMAN JELOK IMPIAN 43000 SELANGOR,03 - 87402584
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9271&sid=E1E44D3D86B5ED77233947A09BC0DBEF,sales@liewkoon.com.my,LIEW KOON MARKETING SDN BHD,'2017-08-02,NO.27 JLN 7/3 TMN INDUSTRI SELESA JAYA BALAKONG 43300 SELANGOR,03 - 89623163
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10417&sid=0AA6081B4EA30910745BF9C2283196A8,yureka@streamyx.com,YUREKA SDN BHD,'2017-08-02,"NO.16 JLN JALAK 2 TMN SRI BAHTERA, 5TH MILE JLN CHERAS 56100 KUALA LUMPUR",03 - 91319055
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=73087&sid=9C56C095A1F184DAF20BD25BD8A98364,hoongyun@yahoo.com,HOONG YUN TRADING,'2017-08-02,"10, PSN INDUSTRI BERCHAM 6 OFF JALAN BERCHAM KAW RINGAN BERCHAM, IPOH 31400 PERAK",05 - 5474118
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=83559&sid=62545E8C4A868A2BA8B7D38B94C0E0E9,climate304@hotmail.com,TRA AUTOMATION SDN BHD,'2017-08-02,"24, JALAN BUKIT KEMPAS 3/3 TAMAN BUKIT KEMPAS JOHOR BAHRU 81200 JOHOR",07 - 5953070
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=83383&sid=1BF9D51303B7F040E7A3B9C279320C6A,sales.my@leehung.com,LEE HUNG SCIENTIFIC SDN BHD,'2017-08-02,"50-2 JLN PUTERI 5/2, BANDAR PUTERI PUCHONG 47100 SELANGOR",03 - 80681956
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=75859&sid=D0EDB04727F6EF04F284647B994970D0,yewch@chiptech.com.my,CHIP TECH SDN BHD,'2017-08-02,107-7-7 ADORNA GOLD COMPLEX JALAN GURDWARA PENANG 10300 PULAU PINANG,04 - 2261628
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=82839&sid=5D8EF7D5E44C0B83DF59ADF7C735EB6F,enquiry@che-asia.com,CHE GROUP BHD,'2017-08-02,PTD 102979 JALAN SEELONG JAYA 15  81400 JOHOR,07 - 5513208
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=83966&sid=CE8B21FE77CEBB24BB517A9BD08C2F64,mypetro@mypetro.com.my,MYPETRO ENGINEERING SDN BHD,'2017-08-02,"6-1,BLOK 1(1ST FLOOR),JALAN OPERA A U2/A TTDI JAYA BUSINESS CENTRE,TAMAN TTDI JAYA SEKSYEN U2 40150 SELANGOR",03 - 78310760
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14776&sid=8C72C45F9CAD181B1858E994AD65144C,autilig@gmail.com,WELBECK GLOBAL MARKETING,'2017-08-02,"32A-A, JLN BAYU TINGGI 6, BAYU TINGGI, KLANG 41200 SELANGOR",01 - 69018336
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=83895&sid=B5B645C76D8419C251F290CDF9CDEE77,liew@bestworld.com.my,BESTWORLD ENGINEERING SDN BHD,'2017-08-02,"PLOT 210B JALAN PERINDUSTRIAN BKT MINYAK 6, KWS PERINDUSTRIAN BKT MINYAK MUKIM 13, SEBERANG PERAI TENGAH 14000 PULAU PINANG",4 - 5016688
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=84012&sid=51A9E49A3DF01A77E840780D183145FA,helenchong196@gmail.com,YJS RESOURCES,'2017-08-02,55 JALAN HUJAN GERIMIS TAMAN OUG 58200 KUALA LUMPUR,03 - 77813299
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11467&sid=0D1E651CDDCD2F606CD6A3D4CD3866B4,adi@adachi.com.my,A.D.I. ATACHI CORPORATION SDN BHD,'2017-08-02,"NO.1, JALAN 36/10A TAMAN PERINDUSTRIAN IKS (MIEL) TAMAN BATU MUDA 68100 KUALA LUMPUR",03 - 61857076
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=76999&sid=2B591F686849118EA1355AD75EB73245,info@exactanalytical.com.my,EXACT ANALYTICAL SDN BHD,'2017-08-02,"29B, JALAN KENARI 17E BANDAR PUCHONG JAYA PUCHONG 47100 SELANGOR",03 - 80765531
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12668&sid=0CB2D29158116453CE4563A8D7A9DB97,info@acmecom.com,ACME ENGINEERING SDN BHD,'2017-08-02,"E7, BANGUNAN KHAS LORONG 8 / 1 E PETALING JAYA 46050 SELANGOR",03 - 79563630
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=79465&sid=570E81A57988E9022A53F43CF1A1097A,hartmetalltechnik@gmail.com,HARTMETALL TECHNIK SDN BHD,'2017-08-02,28-1 JALAN JURUREKA U1/40 HICOM GLENMARIE IND. PARK 40150 SELANGOR,03 - 55694976
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=84573&sid=CB0FC8A8673400173ABAD23ADD03052C,revetech3@gmail.com,REVE TECHNOLOGY,'2017-08-02,"20, JALAN ASAS MURNI 1 KAW PERINDUSTRIAN ASAS MURNI BUKIT MERTAJAM 14100 PULAU PINANG",011 - 11041140
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7705&sid=7F791A81625E2D7E5B05E7E7E54D0667,abset@abset.com,ABS ENGINEERING & TRADING SDN BHD,'2017-08-02,"39, JALAN ANGGERIK MOKARA 31/63 KOTA KEMUNING SHAH ALAM 40460 SELANGOR",03 - 51229278
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=76169&sid=92556A2FC4E81569E246E52B86ED2163,tg@hasscomy.com,HASSCO HARDWARE & MACHINERY SDN BHD,'2017-08-02,"23, JALAN RIANG 22 TAMAN GEMBIRA JOHOR BAHRU 81200 JOHOR",07 - 3339733
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=84692&sid=10B89053D4E68823A70FE748C8F2F7D4,chrisooi@eikseng.com,EIK SENG MACHINERY SDN BHD,'2017-08-02,PMT 5119 LORONG SUNGAI NYIOR INDAH BUTTERWORTH 12100 PULAU PINANG,04 - 3326363
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=84971&sid=515A637FC29D0AF149CD80223280E415,eexcellentpack@hotmail.com,EXCELLENTPACK MACHINERY SDN BHD,'2017-08-02,31 JALAN CU4 TAMAN CHENG UTAMA CHENG 75250 MELAKA,06 - 3366323
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=76342&sid=6B56D21C5207799E5901839A74C91E02,info@nipponhitech.com.my,NIPPON HITECH MALAYSIA SDN BHD,'2017-08-02,"1154, LORONG PERINDUSTRIAN BUKIT MINYAK 22, PENANG SCIENCE PARK, SIMPANG AMPAT 14100 PULAU PINANG",04 - 5041295
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=84976&sid=0D23D4747B63544D345FF1366F0F6110,acc@sfptech.com.my,SFP TECHNOLOGY SDN BHD,'2017-08-02,"PLOT 244, JALAN PERINDUSTRIAN BKT MINYAK 3 MK 13, KWS PERINDUSTRIAN BKT MINYAK, SEBERANG PERAI TENGAH 14100 PULAU PINANG",04 - 5020480
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85076&sid=5D4DB823C2F5AAA00650BD485267C0FA,enquiries@vjengineering.com.my,VJ ENGINEERING SOLUTIONS SDN BHD,'2017-08-02,"SUITE 22A-03-01, LORONG BATU NILAM 4A BANDAR BUKIT TINGGI KLANG 41200 SELANGOR",03 - 33238999
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14089&sid=9B0889FB4D7B0312FAEA9C4C105446B9,jerry@ncmglobal.net,NCM GLOBAL SDN BHD,'2017-08-02,"J-8-5, NO. 2 JALAN SOLARIS, SOLARIS MONT KIARA KUALA LUMPUR 50480 KUALA LUMPUR",03 - 62040151
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85239&sid=74E557ACA30BF46D0EE9B4ADEA1EC65D,printmoresb@gmail.com,PRINTMORE SDN BHD,'2017-08-02,"38,JLN PBS 14/9 TAMAN PERINDUSTRIAN BUKIT SERDANG SERI KEMBANGAN 43300 SELANGOR",03 - 89422322
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14823&sid=4698D1D1FAAE1A03632468E0B0F074E8,sallyfu@eikengineering.com.my,2 EIK HEAVY MACHINERY SDN BHD,'2017-08-02,"10 (PTD 5749) JALAN SILC 1/4 KAW PERINDUSTRIAN SILC, NUSAJAYA 79200 JOHOR",07 - 5319922
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85241&sid=929C64DFF266DE0E9D4C8C1077DD49C0,bme@henko.com,BME INDUSTRIES (M) SDN BHD,'2017-08-02,"D-G-2 & D-1-2 PERSIARAN RELAU SUNGAI ARA, BAYAN LEPAS 11900 PULAU PINANG",04 - 6408686
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10924&sid=CD16C3713CD32471E85222D54BA48203,info@hydro-tek.com.my,HYDROTEK SOUTH EAST ASIA SDN BHD,'2017-08-02,"19 & 21, JALAN TPP 5/11, SEKSYEN 5 TAMAN PERINDUSTRIAN PUCHONG PUCHONG 47160 SELANGOR",03 - 80619488
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12803&sid=83792760DD4C0481B2163A5DDEA1D29B,elestar@tm.net.my,ELESTAR SDN BHD,'2017-08-02,"25, JALAN TS 6/6 TAMAN INDUSTRI SUBANG SUBANG JAYA 47510 SELANGOR",03 - 56214150
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85544&sid=93E0E4D66B64D57C04F76F64594D854E,info@bhwelder.com.my,BHWELDER & HEATER TECH (M) SDN BHD,'2017-08-02,17 JALAN PENGGASA 4 JALAN KAPAR BATU 4 KLANG 42100 SELANGOR,03 - 32906066
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=79477&sid=9D8034982A6C5CF4523234145F81CA5D,airbestsea@gmail.com,AIRBEST PNEUMATICS (SEA) SDN BHD,'2017-08-02,1-3-101 I-AVENUE MEDAN KAMPUNG RELAU 1 BAYAN LEPAS 11900 PULAU PINANG,04 - 6410076
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85648&sid=FA408901666EC1ABD14B0AB715093306,sales@ctsb.my,CLEAN TECHNIQUE SDN BHD,'2017-08-02,22-1 JALAN DWITASIK DATARAN TASIK BANDAR SRI PERMAISURI 56000 KUALA LUMPUR,03 - 92265541
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85683&sid=B5C44B5B77BE822BE7F8483968177704,salesjb@xmc.com.my,XMC AUTOMATION SDN BHD,'2017-08-02,70 & 70A JALAN CANTIK 4 TAMAN PELANGI INDAH 81800 JOHOR,07 - 8616075
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85735&sid=636FC386893725FF7286E5AC06690683,saravanan.k@dynamicmachines.com.my,DYNAMIC MACHINES SERVICES SDN BHD,'2017-08-02,A-2-4 BLOCK A JALAN 2/142A MEGAN PHOENIX KM 10 OFF JALAN CHERAS 56000 KUALA LUMPUR,03 - 91016534
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85718&sid=DBDC858010BD7A5A856177D2902BD9A9,salwa@aaq.com.my,APPLIED AIR QUALITY SPECIALISTS SDN BHD,'2017-08-02,"56, JALAN 4 KAW PERINDUSTRIAN RINGAN PANDAN INDAH 55100 KUALA LUMPUR",03 - 42953295
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85746&sid=24C89CD828B8094D587025B3EFB978DC,hr@valvetechnology.com,VTA BALL VALVES (M) SDN BHD,'2017-08-02,"LOT 19 JALAN ANGGERIK MOKARA 31/47 KOTA KEMUNING, SECTION 31 40460 SELANGOR",03 - 51215480
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=79306&sid=45F48709E93E921A7C6602786B647991,frontdesk@isses-tech.com,INDUSTRIAL SYSTEM SUPPLY & ENGINEERING SERVICES SDN BHD,'2017-08-02,"7, 1ST & MEZZANINE FLOOR JALAN MELATI 2, SECTION BB 11 BUKIT BERUNTUNG, RAWANG 48300 SELANGOR",03 - 60284188
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=86057&sid=50EF5F28A2BFD8180BE76748FA9E16B5,gan@cyberm.com.my,CYBER (M) SDN BHD,'2017-08-02,"20B, JALAN 51A/223 PETALING JAYA  46100 SELANGOR",03 - 79551668
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=82738&sid=B383A4B8C269806DD522432D6038C571,sales@besmicoptic.com,BESMIC OPTIC INDUSTRY (M) SDN BHD,'2017-08-02,268 JALAN PERMATANG DAMAR LAUT BAYAN LEPAS 11960 PULAU PINANG,04 - 6263072
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=86126&sid=A7CBAF5EB924F0206BEB081803F1DC57,sumathi.nagappan@vagler.com,VAGLER INTERNATIONAL SDN BHD,'2017-08-02,"2006 JALAN JELAWAT SEBARANG JAYA INDUSTRIAL ESTATE PRAI, PENANG 13700 PULAU PINANG",03 - 20356900
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6890&sid=82ED77314C53027C1A059DF9021D9DF3,info@masterjaya.com.my,MASTER JAYA ENVIRONMENTAL SDN BHD,'2017-08-02,"WISMA MASTER JAYA 20, JALAN TAMING 3, TAMING JAYA INDUSTRIAL PARK SERI KEMBANGAN 43300 SELANGOR",03 - 89626233
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=79670&sid=ED14239BD3FE6D0905E36CC5297235F3,micronpt@yahoo.com,MICRON PRECISION TECHNOLOGIES,'2017-08-02,7 JALAN 3-6 BANDAR SUNWAY SEMENYIH 43500 SELANGOR,012 - 2131856
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10477&sid=DD7A7B94A0D109272466ED692C00816D,shtan@cmtsproduct.com,CMTS SDN BHD,'2017-08-02,"9, JALAN TPP 5/13 TAMAN PERINDUSTRIAN PUCHONG ,  SECTION 5, PUCHONG 47100 SELANGOR",03 - 80623686
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5772&sid=10546A41CB8715344EF2BD1640FB9149,jwan@everlas.com,EVERLAST ACCESS TECHNOLOGIES SDN BHD,'2017-08-02,"1797, JALAN BALAKONG BUKIT BELIMBING SERI KEMBANGAN 43300 SELANGOR",03 - 89615223
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12765&sid=784D9D09C9635155A0CC81D19984BD03,master@cmmachinery.com.my,CM MACHINERY SDN BHD,'2017-08-02,"2A, JALAN BP 4/9 BANDAR BKT PUCHONG PUCHONG 47100 SELANGOR",03 - 80682800
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=78436&sid=6ABB85A44FE0B3980E6A60BB0E09EE34,sulongtech@gmail.com,SULONG TECHNOLOGIES SDN BHD,'2017-08-02,"9, JALAN SELASIH K U12/K, TAMAN CAHAYA ALAM SEKSYEN U12, SHAH ALAM SULONG TECHNOLOGIES 40170 SELANGOR",019 - 6680861
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=86293&sid=58E6522E329C40E4F6E6EEC0ACE16777,syspex.kl@syspex.com,SYSPEX MECHATRONIC (M) SDN BHD,'2017-08-02,"7 & 9, JALAN SUNGAI KANDIS 27/92 SECTION 27, TAMAN ALAM MEGAH SHAH ALAM 40400 SELANGOR",03 - 51922000
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=16689&sid=FAD2E5377C23FFFC26E7622B5234946C,cynthia@smktools.com.my,ASIAN GRINDING TECHNOLOGY SDN BHD,'2017-08-02,"LOT 23, JALAN 16/12 KAW PERINDUSTRIAN MIEL SHAH ALAM 40000 SELANGOR",03 - 55115895
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4623&sid=923FB3B3D677F9546C1EC58B518FD182,ykchai@powermech.com.my,POWERMECH ENERGY SDN BHD,'2017-08-02,"LOT NO. 1, JALAN MODAL 23/2 KAWASAN MIEL 8 SHAH ALAM 40000 SELANGOR",03 - 55489288
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=87011&sid=387F280EFC6C66B74256A17AD88DE11E,info@hankars.com,HANKARS,'2017-08-02,11013 JALAN TIONG 4 BANDAR PUTRA KULAI 81000 JOHOR,07 - 5908189
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=86900&sid=97E226B1F07264FCF049DC635333013C,sales@caf.com.my,CAF INDUSTRIES SDN BHD,'2017-08-02,22 JALAN BP 5/6 BANDAR BUKIT PUCHONG 47100 PUCHONG 47100 SELANGOR,03 - 80660366
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=86897&sid=3ED2BE7277A2EC4A6ABB16ADF789A7B9,blm@banlee.com.my,BENLI MACHINERY SDN BHD,'2017-08-02,LOT 963 KAMPUNG BARU SUNGEI BULOH SG. BULOH 47000 SELANGOR,03 - 61565249
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=87071&sid=C896B783D5E04C396A9F53E8E4917E54,ansari65@gmail.com,GOLDEN HARVEST ENTERPRISE,'2017-08-02,"BLOCK C, 106 JALAN SS19/7A SUBANG JAYA 47500 SELANGOR",03 - 56114374
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=87172&sid=0D4F938D7CDD57977B83C498EDDBC12E,reela@aabco-my.com,AABCO ENGINEERING (M) SDN BHD,'2017-08-02,"LOT 3702 PLOT B, JALAN 7/1 INDUSTRI SELESA JAYA SERI KEMBANGAN 43300 SELANGOR",03 - 89621070
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=43732&sid=8D0C5B8DFB95EC88344E916C85A3A74E,mimi@cryogas.com.my,CRYOGAS TECH SDN BHD,'2017-08-02,"41, JALAN PUTRA PERMAI 1A TAMAN EQUINE  43300 SELANGOR",03 - 89482350
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=79056&sid=618FD0050DA52296E50DDF5D2210B7AD,sales@imt.com.my,INFORTECH MACHINERY TRADING SDN BHD,'2017-08-02,"7, LORONG SERI GAMBUT 2 KJ TECHNO INDUSTRIAL PARK OFF JALAN KEBUN 41100 SELANGOR",03 - 51621366
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14115&sid=44D974FCC361DE3DB301F7C96A17EE9D,firdaus@tank-quip.com,TANKQUIP RESOURCES SDN BHD,'2017-08-02,"14, JALAN BULAN U5/10 SUBANG 2 INDUSTRIAL PARK BANDAR PINGGIRAN SUBANG, SHAH ALAM 40150 SELANGOR",03 - 78471946
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10259&sid=5A6E984BCC71B9B00292EC47E34954C7,acc@kosel-group.com.my,KOSEL INDUSTRIES SDN BHD,'2017-08-02,"2586, LORONG PERUSAHAAN 10 KAW PERUSAHAAN PRAI BUTTERWORTH 13600 PULAU PINANG",04 - 3997201
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=88144&sid=D69C0D458BCE03B91CA54AB5986BD47E,enquiry@mccis.com.my,MCC INDUSTRIAL SYSTEMS (M) SDN BHD,'2017-08-02,"36C, JALAN PB1 TAMAN PADANG BALANG BATU BERENDAM 75350 MELAKA",06 - 3172988
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=78411&sid=30C2560CB233C58A14BC6C6E914827D2,leco@leco.com.my,LECO INSTRUMENTS (MALAYSIA) SDN BHD,'2017-08-02,2 LORONG TANDANG B SECTION 51 46050 SELANGOR,603 - 77702100
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=79727&sid=05997014523C904F205052E22CDB79EB,ltloo@msitech.net,MSI TECHNOLOGIES (M) SDN BHD,'2017-08-02,13 JALAN 16/155C BANDAR BUKIT JALIL 57000 KUALA LUMPUR,03 - 89939711
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10951&sid=40474BA14978D5D369DF416269744408,sales@goldinjaya.com.my,GOLDINJAYA ENGINEERING TRADING & SERVICES SDN BHD,'2017-08-02,K-82 KAW PERINDUSTRIAN TANJUNG AGAS MUAR 84000 JOHOR,06 - 9543009
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=56843&sid=651AF7BA1B77725CBDE9CBE8F031B4D5,uniwizard@outlook.com,UNI WIZARD MARKETING SDN BHD,'2017-08-02,"28G-28-1, JALAN LJ5 TAMAN INDUSTRI LEMBAH JAYA 68000 AMPANG, SELANGOR DARUL EHSAN 68000 SELANGOR",03 - 42709023
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13893&sid=912E743C225629031EF7524D26C1A63A,acten@actengroup.com.my,ACTEN MARKETING SDN BHD,'2017-08-02,46-48 LORONG SENAWANG 2/2 KAW PERUSAHAAN SENAWANG SEREMBAN 70450 NEGERI SEMBILAN,06 - 6792828
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=88286&sid=44D0B98BDD33457FE22B10C6D9128602,eurostar_thao@hotmail.com,SEGAMAT AGRICULTURAL MACHINERY SDN BHD,'2017-08-02,LOT 6668 JLN PK 8 KAW PERINDUSTRIAN KRUBONG 75260 MELAKA,06 - 377555
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=48566&sid=FC545E85B964C093F51519E86690B4D0,john@1-invention.com,1-INVENTION SDN BHD,'2017-08-02,"15, JALAN SS25/34 TAMAN MAYANG PETALING JAYA 47301 SELANGOR",03 - 78803320
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=88271&sid=D6FD9906FA53160C82B2C4B8646B7858,syariful.sir@gmail.com,SURIA ILHAM RESOURCES,'2017-08-02,30 JALAN BULAN U5/168 SEKSYEN U5 BANDAR PINGGIRAN SUBANG 40170 SELANGOR,03 - 77343083
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=76259&sid=982F365E93759F174C33B810BC1C9EBD,vincentng@jasaaman.com,JASA AMAN ENGINEERING SDN BHD,'2017-08-02,"39/39A, JALAN 23, TAMAN BUKIT KUCHAI BATU 8, JALAN PUCHONG PUCHONG 47100 SELANGOR",03 - 80756521
