HREF,CONAME,EMAIL,PHONE,FAX,ADDRESS,FAILMSG,BIGCAT,SMALLCAT 
http://www.thegreenbook.com/companies/anergy-building-services-pte-ltd/,Anergy Building Services Pte Ltd,"""sales@anergy.com.sg""",+65  67384989,+65  67381231,1 Bt Batok Cres #03-12 WCEGA Plaza S(658064),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/window-cleaning-service/
http://www.thegreenbook.com/companies/a-p-maintenance-services-pte-ltd/,A & P Maintenance Services Pte Ltd,"""anp@ap-group.com.sg""",+65 67473538,+65 67443108,50 Genting Lane #04-01 Cideco Ind Complex S(349558),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/window-cleaning-service/
http://www.thegreenbook.com/companies/dmx-products-pte-ltd/,DMX Products Pte Ltd,"""sales@dmxproducts.com""",+65  63561316,+65  63563058,Blk 998 Toa Payoh Nth #06-21/22  S(318993),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-diamond/
http://www.thegreenbook.com/companies/tritools-machinery-pte-ltd/,Tritools & Machinery Pte Ltd,"""tritools@tritools.com.sg""",+65  62423232,+65  68428227,61 Kaki Bt Ave 1 #04-32 Shun Li Ind Pk S(417943),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-diamond/page/3/
http://www.thegreenbook.com/companies/assurich-industries-pte-ltd/,Assurich Industries Pte Ltd,"""sales@assurich.com""",+65  64591069,+65  64571053,76 Tagore Lane S(787499),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-grinding-lapping/
http://www.thegreenbook.com/companies/f-t-w-supply-trading-pte-ltd/,F.T.W. Supply & Trading Pte Ltd,"""sales_ftw@hotmail.sg""",+65 65156135,+65 65156134,6 Jln Pesawat S(619364),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-grinding-lapping/page/2/
http://www.thegreenbook.com/companies/locator-machine-tools-pte-ltd/,Locator Machine Tools Pte Ltd,"""locator@singnet.com.sg""",+65 64812288,+65 64814269,3 Ang Mo Kio Ind Pk 2A #07-14 AMK Tech 1 S(568050),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-grinding-lapping/page/3/
http://www.thegreenbook.com/companies/express-tools-pte-ltd/,Express Tools Pte Ltd,"""exptools@singnet.com.sg""",+65  67412198,+65  67413972,285 Kaki Bt Ave 1  Shun Li Ind Pk S(416077),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-grinding-lapping/page/2/
http://www.thegreenbook.com/companies/swords-trading-pte-ltd-kranji-road-/,Swords Trading Pte Ltd (Kranji Road),,+65  62564932,,205 Kranji Rd   S(739482),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-diamond/page/3/
http://www.thegreenbook.com/companies/tradport-marketing-pte-ltd/,Tradport Marketing Pte Ltd,"""tradport@singnet.com.sg""",+65 62911280,+65 62911663,200 Jln Sultan #03-03 Textile Centre S(199018),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-diamond/page/3/
http://www.thegreenbook.com/companies/sim-lee-huat-pte-ltd/,Sim Lee Huat (Pte) Ltd,"""simleeh@singnet.com.sg""",+65  62699055,+65  63685608,9 Sg Kadut St 5   S(728956),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-grinding-lapping/page/4/
http://www.thegreenbook.com/companies/penta-ventura-resources-pte-ltd/,Penta-Ventura Resources Pte Ltd,,+65 62973922,+65 62973955,6001 Beach Rd #08-03 Golden Mile Tower S(199589),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-diamond/page/3/
http://www.thegreenbook.com/companies/shiki-machinery-enterprises/,Shiki Machinery Enterprises,"""namsing@singnet.com.sg""",+65 62917059,+65 67457163,Blk 3015 Ubi Rd 1 #04-214/216 S(408704),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-grinding-lapping/page/4/
http://www.thegreenbook.com/companies/munger-machine-tool-pte-ltd-hillview-ave-/,Munger Machine Tool Pte Ltd (Hillview Ave),"""sales@mungermachinetool.com""",+65  7646388,+65  7643318,63 Hillview Ave #07-02 Lam Soon Ind Bldg S(669569),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-diamond/page/3/
http://www.thegreenbook.com/companies/saw-specialist-machinery-pte-ltd/,Saw Specialist & Machinery Pte Ltd,,+65 63676666,+65 63675555,10 Jln Lam Huat,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-diamond/page/3/
http://www.thegreenbook.com/companies/swords-trading-pte-ltd/,Swords Trading Pte Ltd,"""sales@swords.com.sg""",+65  62500117,+65  62564932,Blk 1004 Lor 8 Toa Payoh #07-1495 Toa Payoh Ind Pk S(319076),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-diamond/page/3/
http://www.thegreenbook.com/companies/inmac-singapore-pte-ltd/,Inmac Singapore Pte Ltd,"""terence.pio@inmac.com.sg""",+65  66341033,+65  66341022,33 Ubi Ave 3 #07-63 Vertex S(408868),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-diamond/page/2/
http://www.thegreenbook.com/companies/fb-marketing-impex-pte-ltd/,FB Marketing Impex Pte Ltd,,+65  67465354,+65  67464703,Blk 3005 Ubi Ave 3 #01-88  S(408861),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-diamond/page/2/
http://www.thegreenbook.com/companies/glory-machinery-trading-co/,Glory Machinery Trading Co,"""jh_gmt@hotmail.com""",+65  62507221,+65  62534925,Blk 1003 Toa Payoh Ind Pk #01-1503  S(319075),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-diamond/page/2/
http://www.thegreenbook.com/companies/hi-tech-pacific-pte-ltd/,Hi-Tech Pacific Pte Ltd,"""general@hitechpac.com.sg""",+65  65691121,+65  65693801,Blk 2022 Bt Batok St 23 #03-134  S(659527),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-diamond/page/2/
http://www.thegreenbook.com/companies/jep-industrades-pte-ltd/,Jep Industrades Pte Ltd,"""jepsales@singnet.com.sg""",+65  62412522,+65  62412131,3018 Bedok Nth St 5 #02-42 Eastlink S(486132),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-diamond/page/2/
http://www.thegreenbook.com/companies/diaprez-tools/,Diaprez Tools,,+65 62892998,+65 62890822,Blk 203 Hougang St 21 #03-53 S(530203),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-diamond/
http://www.thegreenbook.com/companies/ban-soon-hardware-hydraulic-supply/,Ban Soon Hardware & Hydraulic Supply,"""sales@bansoonhardware.com.sg""",+65  67457757,+65  67455360,27 Ubi Rd 4 #01-03/05 MSL Bldg S(408618),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-diamond/
http://www.thegreenbook.com/companies/soon-hong-seng-pte-ltd/,Soon Hong Seng Pte Ltd,"""enquiry@soonhongseng.com""",+65 67601333,+65 67604352,51 Toh Guan Rd East Soon Hong Seng Bldg S(608602),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-diamond/
http://www.thegreenbook.com/companies/southern-grace-hardware-pte-ltd/,Southern Grace Hardware Pte Ltd,"""sghmn@singnet.com.sg""",+65  62500533,+65  62533564,51 Kim Keat Rd #04-01 Mun Hean Ind Bldg S(328821),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-diamond/
http://www.thegreenbook.com/companies/allison-machine-tool/,Allison Machine Tool,"""amt@allison.com.sg""",+65  66654466,+65  65154096,50 Bt Batok St 23 #03-24 Midview Bldg S(659578),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-grinding-lapping/
http://www.thegreenbook.com/companies/panzer-technology-partners-pte-ltd/,Panzer Technology Partners Pte Ltd,"""tingwk@ptp-tech.com""",+65  62657343,+65  62657269,7 Gambas Cres #03-05 ARK@Gambas S(757087),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-grinding-lapping/
http://www.thegreenbook.com/companies/komatsu-asia-pacific-pte-ltd/,Komatsu Asia & Pacific Pte Ltd,,+65 68612033,+65 68617716,1 Gul Ave S(629648),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheel-loaders/
http://www.thegreenbook.com/companies/keng-hin-manufacturing-pte-ltd/,Keng Hin Manufacturing Pte Ltd,"""khepl@hotmail.com""",+65  67585828,+65  67589972,16 Woodlands Wlk   S(738393),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheel-loaders/
http://www.thegreenbook.com/companies/vp88-pte-ltd/,VP88 Pte Ltd,"""victor@vp88pl.com""",+65  97580035,+65  64845739,114 Cactus Rd   S(809634),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheel-loaders/page/2/
http://www.thegreenbook.com/companies/lantec-logistic/,Lantec Logistic,,+65 63245701,+65 68638165,10 Anson Rd #03-09 International Plaza S(079903),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-castor/page/2/
http://www.thegreenbook.com/companies/wealco-equipment/,Wealco Equipment,"""gary.tan@wbl.com.sg""",+65  64169730,+65  62658681,33 Tuas View Wlk 2   S(637561),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheel-loaders/page/2/
http://www.thegreenbook.com/companies/lantec-logistic-supply-pte-ltd/,Lantec Logistic Supply Pte Ltd,"""sales@lanteclogistic.com.sg""",+65  67923336,+65  67916836,2C  jln pesawat  S(619359),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-castor/page/2/
http://www.thegreenbook.com/companies/innova-shanghai-co-ltd/,"Innova Shanghai Co., Ltd","""info@innovashanghai.com""",+86 21 63093998,+86 21 63077208,"289 Wu Jin Road Hai Tai Times Tower 10 Flr, Room 1022, Shanghai  Hong Kong",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-castor/page/2/
http://www.thegreenbook.com/companies/essentra-pte-ltd/,Essentra Pte Ltd,"""sales@essentracomponents.com.sg""",+65  68413266,+65  68415481,36 Robinson Rd #17-00 City Hse S(068877),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-castor/page/2/
http://www.thegreenbook.com/companies/chong-brother-hardware-supply-teck-whye-lane-/,Chong Brother Hardware Supply (Teck Whye Lane),"""sales@hardwarecity.com.sg""",+65  67608545,+65  67661322,Blk 143 Teck Whye Lane #01-231 S(680143),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-castor/page/2/
http://www.thegreenbook.com/companies/yangzhou-international-s-pte-ltd/,Yangzhou International (S) Pte Ltd,"""ywdavid@vip.163.com""",+65 62976787,+65 62976737,Blk 808 French Rd #01-169 Kitchener Complex S(200808),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-castor/page/3/
http://www.thegreenbook.com/companies/edmy-corporation-s-pte-ltd/,Edmy Corporation (S) Pte Ltd,"""sales@edmycorp.com""",+65  64560333,+65  64590276,Blk 3 Toa Payoh Ind Pk #01-1373  S(319055),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-castor/page/2/
http://www.thegreenbook.com/companies/taimaru-hardware-enterprise-pte-ltd/,Taimaru Hardware Enterprise Pte Ltd,"""sales@taimaru.sg""",+65  62611350,+65  62611360,Blk 399 Yung Sheng Rd #01-34 Taman Jurong Shopping Centre S(610399),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-castor/page/3/
http://www.thegreenbook.com/companies/sh-construction-building-materials-supplier-pte-ltd/,SH Construction & Building Materials Supplier Pte Ltd,"""shconstruction3@gmail.com""",+65  63653118,+65  63688757,2 Sg Kadut Ave   S(729639),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-castor/page/3/
http://www.thegreenbook.com/companies/mcquay-international-pte-ltd/,Mcquay International Pte Ltd,"""enquiry@mcquaysin.com.sg""",+65  67440988,+65  68413893,"35 Tannery Rd #04-04 Tannery Blk, Ruby Ind Complex S(347740)",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-castor/page/3/
http://www.thegreenbook.com/companies/trikoo-trading-co-pte-ltd/,Trikoo Trading Co Pte Ltd,"""trikoo@singnet.com.sg""",+65  67472774,+65  67472774,55 Woodlands Ind Pk E2   S(757474),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-castor/page/3/
http://www.thegreenbook.com/companies/prestech-industrial-automation-pte-ltd/,Prestech Industrial Automation Pte Ltd,"""sales@prestech.com.sg""",+65  67433880,+65  68461928,50 Ubi Ave 3 #04-10 Frontier S(408866),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-castor/page/3/
http://www.thegreenbook.com/companies/rapid-transmission-pte-ltd/,Rapid Transmission Pte Ltd,"""rapidind@singnet.com.sg""",+65  62663090,+65  62667606,61 Joo Koon Circle S(629074),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-castor/page/3/
http://www.thegreenbook.com/companies/lantec-logistic-supply-pte-ltd-tuas-dr-/,Lantec Logistic Supply Pte Ltd (Tuas Dr),"""calvinkoh@lanteclogistic.com.sg""",+65  67923336,+65  67916836,2C Jln Pesawat   S(619359),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheels-castor/page/3/
http://www.thegreenbook.com/companies/united-machinery-services-pte-ltd/,United Machinery Services Pte Ltd,"""sales@ums.com.sg""",+65 68622301,+65 67969069,27 Pioneer Sec 1 S(628433),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheel-loaders/page/2/
http://www.thegreenbook.com/companies/umw-equipment-engineering-pte-ltd/,UMW Equipment & Engineering Pte Ltd,"""general.enquiry@umweepl.com.sg""",+65  62653155,+65  62661063,108 International Rd   S(629173),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheel-loaders/page/2/
http://www.thegreenbook.com/companies/united-engineers-s-pte-ltd/,United Engineers (S) Pte Ltd,"""david@quotemarks.sg""",+65  68188788,+65  68188787,12 Ang Mo Kio St 64 #03-15 Motorola Innovation Centre S(569088),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheel-loaders/page/2/
http://www.thegreenbook.com/companies/sunnforest-enterprises/,SunnForest Enterprises,"""info@sunnforest.com""",+65  61000528,+65  67258109,Blk 735 Pasir Ris St 72 #01-328 Pasir Ris West Plaza S(510735),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheel-loaders/page/2/
